File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,0,588.6544828590926,91.35124738982306,0.0
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,1,579.0367847266822,91.35741771802535,9.617700111727364
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,2,562.8246750244053,87.81782099368031,16.594012352943853
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,3,557.1460796515246,87.07706805267937,5.726705888074244
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,4,548.6735274969212,88.85650824528514,8.657398420514964
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,5,538.4618832107151,90.76694711156426,10.388813969351666
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,6,528.6973381061849,93.73520114099388,10.205727464596976
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,7,515.863293344167,97.75757961986395,13.449618343312082
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,8,500.08263581467315,99.35171057721236,15.860971142157329
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,9,487.73974369499757,100.05470382444776,12.36289550969384
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,10,480.37521558434526,97.81509970352921,7.697538626796457
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,11,475.07301868358394,96.10244408414292,5.571936938359799
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,12,452.561857005403,99.61311946879262,22.78326670514102
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,13,442.24758095452705,99.95136960761432,10.319820909787438
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,14,435.64150958483486,99.40679041303282,6.628479874046375
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,15,424.96581909982615,96.6519437026492,11.0254046515045
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,16,417.9567746019576,95.7309175466516,7.069299396201384
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,17,416.8249146864834,94.39485486437988,1.7510483600450175
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,18,412.68033435436234,92.91149950254213,4.402032400936806
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,19,410.80218019459096,92.16943095736286,2.019437736997857
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,20,402.2989987616262,92.71117434721893,8.520421373521938
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,21,380.2322368946257,94.95159207965492,22.180204032215755
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,22,362.2048964134177,96.3653598189787,18.08269183628791
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,23,322.95594957829536,93.2019696692647,39.3762220750743
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,24,306.19774776918837,92.28533670066665,16.783251886147625
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,25,299.32052510200464,93.28869420450049,6.950030064289318
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,26,291.7937140827791,94.62360904844924,7.644271172566397
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,27,282.2837086468238,94.14250011813319,9.52216725303274
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,28,276.49430881774396,93.57138566066625,5.8175013626536956
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,29,269.42969861492594,92.44600506623745,7.1536842815487285
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,30,261.0167578204519,90.81313700210355,8.569937626738811
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,31,256.7633177367108,89.48912663050898,4.4547453361629525
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,32,251.8694208606553,89.02822433985597,4.915552619492024
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,33,244.85426052075053,91.40794115965976,7.407801747956679
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,34,236.40067366577026,94.62859069022447,9.046309419504839
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,35,224.93159168921215,97.37360874387188,11.793004939363849
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,36,218.39261464716347,98.51893160703696,6.638522818920519
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,37,212.64711037079954,98.8803157589803,5.756858335497932
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,38,206.0695789328001,98.87386357670887,6.577534602609617
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,39,198.3417869653113,97.19748394187711,7.907529157256614
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,40,197.29589353723418,95.56721705588905,1.9369210573598767
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,41,190.96162430662608,94.15986666139636,6.488728829185824
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,42,187.6529439874737,92.96210080017894,3.518807825477863
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,43,185.00509719767734,92.87436758394345,2.6492998583523617
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,44,183.2272700044016,92.70609423549236,1.7857730675955699
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,45,182.61091047679125,93.85704147610787,1.305595120225446
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,46,180.61005162420744,95.05318085301207,2.331133963748918
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,47,179.34221694319686,96.04420771315095,1.609204466775416
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,48,177.951647969833,96.11956180174288,1.392609172865713
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,49,177.2099935736932,95.88336386495689,0.7783576996827736
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,50,175.35312265062828,94.17533293953389,2.5229623990708463
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,51,174.81103330809992,94.6944626306852,0.750570777154078
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,52,175.1049712050007,95.26737348741118,0.6439148522816949
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,53,174.67003473560362,96.13124494343022,0.9671833460808043
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,54,173.83241191496333,96.7670500790884,1.0515988589698664
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,55,173.44106514925411,97.71332675833794,1.024007736651727
WIN_20250131_14_00_56_Pro_6412.mp4,99.0,False,0.8,200.0,580.0,56,174.1370042506727,97.61296780147929,0.7031380754198067
