File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,0,1267.7635091033235,121.58187877675877,0.0
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,1,1250.2876217603934,126.40316785556506,18.128746972810863
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,2,1238.5557321950173,127.79453102222907,11.814107001196962
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,3,1225.595217489512,127.06816930148038,12.980852929641797
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,4,1209.1855388813096,123.53395865859605,16.78595236776182
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,5,1198.595642091003,124.05352850935962,10.602634901720018
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,6,1179.7712320369037,124.17931800253798,18.82483032809233
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,7,1158.7460280151192,120.52839310103866,21.33983263275628
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,8,1137.0272415315867,122.82429536237638,21.839799758946768
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,9,1116.1911910300967,124.39656254201587,20.895287138127934
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,10,1096.42551214698,123.37087715450639,19.792273548651057
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,11,1079.7718971853128,122.4100892168741,16.6813070456894
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,12,1056.844055601703,124.78057672320737,23.05005706502233
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,13,1034.7708273684545,124.57599255583126,22.0741762998899
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,14,1015.7356898008331,123.9487138154381,19.04547034957186
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,15,996.0421108583238,121.54635287432956,19.839566266836886
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,16,989.8447198712735,121.13237778913732,6.2112020106845955
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,17,994.0090838565783,120.73278382506243,4.18349169214293
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,18,994.0204850412695,122.15445428079391,1.4217161712916317
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,19,988.3509304183698,122.2143899304068,5.669871418660009
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,20,978.427011317099,118.04218400289484,10.765290178631222
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,21,968.545542175877,118.12014623411656,9.88177668733809
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,22,956.0592721043354,120.70961328752395,12.751952004307372
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,23,939.3425777086561,121.80846791743316,16.752771502536753
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,24,922.8538857193862,115.90924457568748,17.51221857883263
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,25,909.7491628747297,114.35355743647929,13.196739116553008
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,26,885.9105706715974,116.52151628380778,23.9369698122162
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,27,840.6635929819525,110.89574495684789,45.59537578604284
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,28,821.7339826242951,110.89943969866758,18.929610718233203
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,29,775.4523036954279,110.19618429563423,46.287021643616775
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,30,750.9565078917316,107.01689135390173,24.70125332175951
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,31,730.4132348966011,106.68385091857881,20.545972385945042
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,32,703.8949592113781,100.61605255088043,27.203623331250046
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,33,682.6315751038409,96.91134341225002,21.583706204137414
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,34,656.2052489088961,100.52508791280316,26.67226772280342
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,35,606.954279240766,96.42314858356133,49.421492485677234
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,36,570.3575443460246,102.0894479691082,37.03279565037769
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,37,534.189861326628,98.75641548399763,36.32093611869537
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,38,499.09773575692515,103.2191035841352,35.3747489330865
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,39,460.7852286755306,102.73450983285836,38.31557163824758
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,40,428.8988639726988,102.24714900649754,31.890088970353634
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,41,372.6769429277503,98.02152207245626,56.38049599790797
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,42,334.5786985664687,95.60473677101899,38.174822522248476
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,43,292.90111988677535,102.66919111748754,42.272060274078996
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,44,264.441603341501,105.22200303960796,28.573780476171954
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,45,234.26276986238048,113.44666998342925,31.279500259711167
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,46,209.0441098975034,118.02465285137313,25.630816170447666
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,47,194.0705723303903,118.16613618763242,14.974205982561703
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,48,189.39268190922803,122.19188938665398,6.171656796341968
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,49,188.12449880047646,127.3742830353631,5.335306207473331
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,50,189.0719795250981,126.08365719758132,1.6010730079167208
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,51,190.00618052253003,123.85989329449531,2.41202350740434
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,52,190.61380504836964,122.49631281304355,1.4928359902541315
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,53,190.34082717910667,121.12641762937548,1.3968284545155538
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,54,188.36884470464852,119.70240868980753,2.432389018956367
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,55,185.42685785807768,119.99262588226051,2.9562666700064693
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,56,182.21015541937587,120.20561946027964,3.223746398745968
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,57,180.7700209893106,122.04442376768945,2.3356344871593833
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,58,181.39000406045568,121.76040424092037,0.6819428862394639
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,59,182.21285513239343,120.3662734116949,1.6188528826258337
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,60,181.83540906852423,116.99088758198856,3.3964238590777724
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,61,179.4197327424073,113.01849172715308,4.649238748448605
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,62,172.28825177590227,109.51308577505692,7.94643892977317
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,63,166.53632372475855,110.17718958877273,5.7901390467695935
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,64,158.26653609520363,108.99844414167003,8.353372269150034
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,65,152.95368864326136,103.0664624272084,7.9633381887445065
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,66,143.74189986645877,100.65737722040271,9.521593564213726
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,67,136.56323405238857,103.29705437742665,7.648603687171545
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,68,141.84535427694715,105.63671999825337,5.777095228916457
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,69,145.26042307011315,107.28356201719257,3.791409170400896
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,70,147.23877047667298,106.1257093932503,2.2922655081408005
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,71,148.39088007867676,105.01261649194915,1.6019776346617105
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,72,148.20743450587324,106.28957693198029,1.2900698599633087
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,73,146.25263002509473,105.16839442995621,2.2535107634348477
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,74,148.44817318210153,105.61328466523695,2.2401645197903477
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,75,148.4927693828006,107.40728197267266,1.7945515206322145
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,76,147.85329128368662,111.17612783717877,3.8227125695834347
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,77,144.6759462177449,119.99113123715075,9.37015510061503
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,78,145.22646196222405,114.46860476045245,5.549897861290171
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,79,144.0387670067381,110.5831934305183,4.0628857367722455
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,80,144.11948579008904,111.53788747489283,0.9581003289582113
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,81,145.49313222521255,114.59369265704325,3.3503507040285925
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,82,149.01146394999284,120.41890338948005,6.8052728235459
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,83,152.77187584492563,126.29755215221552,6.9784818474481405
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,84,154.35998736871247,129.78386006955859,3.830984352162446
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,85,154.32050127190035,129.87952956204782,0.10349784362296394
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,86,153.0774558284445,125.8462483694294,4.220488023111286
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,87,151.47783362757383,124.27512783454232,2.242144268476542
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,88,151.11782739406445,124.0299790217612,0.4355484227655966
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,89,151.11964876805672,123.7253484388922,0.30463602778123955
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,90,149.90494045882636,118.80997341340145,5.063242826265736
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,91,148.28141996122716,114.01914755054676,5.058441583563275
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,92,150.0073287881221,117.3888807782336,3.7860088885963545
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,93,164.32565064415772,133.76350815593636,21.751845037413272
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,94,169.92380538384649,139.34197322566624,7.903075921671012
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,95,175.40712476834557,142.96943131870796,6.5745907621081106
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,96,180.35782251202323,146.5652381377725,6.118760890023905
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,97,186.55859585028728,149.0150501632978,6.667170985728094
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,98,198.51953614344,150.87762762237355,12.105093452238265
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,99,210.68483536967997,154.41559466243402,12.669321846117452
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,100,218.23079626444996,156.91279421205292,7.948429493680796
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,101,221.75839786496576,156.734755893783,3.532091546765737
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,102,227.3456839232646,155.46818765249367,5.729045348668777
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,103,231.00056674144832,154.73208650214704,3.7282721625702457
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,104,240.2276868622867,156.94990058773405,9.489912804794816
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,105,254.752994867337,158.7454570316506,14.63586675208779
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,106,265.9909060660216,160.99017350657158,11.459904020640913
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,107,272.62667230137646,163.3733910891089,7.0507531211914465
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,108,282.6743259513792,164.14137434218537,10.076960957918795
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,109,308.3940747814422,164.98783200512338,25.733673862405915
WIN_20240517_6025.mp4,99.0,False,0.8,200.0,537.0,110,341.19540849244555,167.0649128280028,32.86703147479823
