File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,0,902.0068607745171,104.7592399037756,0.0
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,1,876.0772878730725,104.11901312254952,25.937475613149637
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,2,862.7013981781191,104.45234539494808,13.380042433990313
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,3,853.4309262094565,110.19669153939388,10.905923305661398
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,4,829.7615311647761,112.37474671620357,23.76939599851812
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,5,804.0568319675504,112.84838481897071,25.709062485284267
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,6,737.777061238846,112.0196355795478,66.28495178508808
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,7,678.3368126747437,113.1074814157084,59.45020233712856
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,8,655.009019768695,115.12122869382918,23.414548895241044
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,9,622.2355148034417,117.61010068116555,32.867873546623485
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,10,590.5694999815572,119.89621075611379,31.748429787543607
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,11,571.9138321245842,122.02459923101179,18.776687159607604
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,12,543.7178359419572,127.37684797910889,28.699490716600266
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,13,518.7735649664874,133.01193111117792,25.572853114249824
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,14,509.0786343871606,135.77897714227777,10.082074324075894
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,15,478.8016602332628,137.56409864157342,30.32955361826223
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,16,445.6974332448025,139.9255104526836,33.188342987337506
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,17,421.5601638225256,141.63581540287876,24.197787464688655
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,18,394.42884135057136,142.44154281095695,27.143283805267533
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,19,361.656592854208,142.28464525185365,32.77262406874744
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,20,335.59599251736034,142.20031370147598,26.060736784045314
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,21,313.44184060097683,143.31847910598128,22.182352016998372
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,22,276.75085019767545,142.5554515032927,36.69892352505205
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,23,244.42037817987807,142.41446823243618,32.330779408734344
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,24,226.3184475127815,142.5832736278324,18.10271772795142
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,25,207.45687174301938,142.6858699158588,18.861854800543714
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,26,185.57638010903315,143.08319594615097,21.88409884183694
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,27,168.3329387821814,142.65083277533782,17.248861026283866
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,28,164.1020291012554,140.52343771551074,4.7356526972245385
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,29,165.71387883727675,141.46496592076923,1.866690904464205
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,30,161.41555029479608,142.24735290546997,4.368953839643211
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,31,156.8246168293873,143.03917132819765,4.6587172589009
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,32,156.1538537571546,142.89144138148262,0.6868385809107543
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,33,153.95705682359738,142.34762420760327,2.263107130891615
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,34,153.82527140626314,143.37695648282596,1.0377342285176254
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,35,155.48869084780895,141.46499528700315,2.534276988185147
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,36,156.86904918680452,138.57133156647131,3.2060378774363727
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,37,156.32953261063702,137.62709879379432,1.0874988114737378
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,38,154.46527300568684,138.13417616726096,1.9319915469097741
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,39,154.33379195948712,140.36980921701254,2.2394960144307787
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,40,154.3170283267207,141.35746541252584,0.9877984510614117
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,41,155.1478864253971,141.06640704533916,0.8803636482985542
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,42,154.23357267159778,141.47435355946612,1.0011942862276746
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,43,155.2362858361937,142.57645281131866,1.489985386300107
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,44,155.35455914672147,142.28305852895832,0.3163364994826495
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,45,155.30606202636162,142.31807380924482,0.05981672455710421
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,46,154.42699129282215,142.35670674515313,0.8799192339655427
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,47,154.14861578329948,142.2612006490879,0.294303140804904
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,48,154.2580666220561,142.2307956999777,0.11359554143945544
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,49,153.537807803061,141.86780567257932,0.8065572058638385
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,50,153.34649825555326,141.25618348954973,0.6408440042174935
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,51,153.36414547416302,141.30152027373964,0.048650265419046934
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,52,153.12393999140394,141.5502166067445,0.3457579210916015
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,53,153.18716994645894,141.03251938778416,0.5215442816631418
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,54,153.6141825183324,141.73929893078068,0.8257584749406756
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,55,154.67033966483493,142.0615173786765,1.1042158513047908
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,56,154.20705567588936,141.67362313675923,0.6042300864123645
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,57,155.77343980706763,140.24315604116765,2.121272108423931
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,58,157.29725705415433,141.25878672949258,1.8312631426385058
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,59,157.0907505478824,142.3618526927519,1.1222296807845795
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,60,156.93247852142986,143.2640172369924,0.9159426287939934
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,61,157.54706084854004,143.86707272116146,0.8610385321125597
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,62,157.13326726184292,145.07858244682976,1.2802269126137495
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,63,158.03607173007674,145.2102162075829,0.9123504561477326
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,64,159.49413210645957,144.8901061550342,1.4927861557907003
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,65,161.10337038408784,143.5912329042175,2.06802310332142
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,66,162.36986128918815,144.0461274683532,1.3457073519833458
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,67,162.5888514338235,144.40292994361286,0.4186462585510888
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,68,163.50904807325193,145.10674504827014,1.1584979744303108
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,69,163.599021394146,146.25264755228315,1.1494293136926652
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,70,163.4880322215608,147.14721600995392,0.9014273802645534
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,71,163.26058117371676,147.93325397090788,0.8182845808311486
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,72,163.7505160620537,147.69332416486588,0.5455295653189425
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,73,163.92745961543392,147.1634938908601,0.558595685926642
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,74,164.07029545663696,146.35929134796,0.8167887165841401
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,75,164.53533315379144,145.43459219821426,1.03505003614089
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,76,163.63256502668884,146.70807309896745,1.5610073337097066
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,77,163.6593501084328,146.16688751062966,0.5418480244759983
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,78,164.80949161055997,146.52312460585017,1.2040474836676998
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,79,166.07256994401752,144.7201543780216,2.201378776786523
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,80,166.57102832636488,143.956553244693,0.9118922358223381
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,81,164.95675083739613,142.30257212898854,2.3111783450219097
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,82,162.76008050480056,139.19961646297855,3.8018014697415548
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,83,161.7510488615854,139.81950926447365,1.1842347496822327
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,84,162.4699186251888,142.29418175019802,2.5769706340244642
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,85,163.12114585531185,140.49175233465337,1.916467767345535
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,86,162.34884558549624,137.9133504540442,2.6915801984496293
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,87,161.0302249352896,136.08444505725225,2.254696292090381
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,88,160.38219362749814,135.57333918225416,0.8253325337919692
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,89,160.23158642160746,135.69280857057026,0.19223804308934758
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,90,160.47896985866538,136.18993407992085,0.5552768111290666
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,91,160.46807129816594,136.22247582429634,0.03431827134282722
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,92,161.03752574243035,136.6042103746657,0.6855651909469981
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,93,161.24315714293056,136.5557024237099,0.21127539889350266
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,94,161.92664529511597,134.66448043108193,2.010939253079906
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,95,163.07618347858872,133.13229456324947,1.9154716309168613
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,96,164.47203559412537,128.457538219879,4.878703721105691
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,97,162.72336530774334,124.82918311510394,4.027754776152928
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,98,162.55450924281254,123.66286406228372,1.1784788940135438
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,99,166.8920229462063,127.36529418131578,5.702807546590053
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,100,172.52757861329297,129.05255331326177,5.882714599159792
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,101,174.6661764176047,129.90512200896603,2.3022758195971695
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,102,175.32898602176127,127.76779010144594,2.2377453506298832
WIN_20240517_6026.mp4,98.0,False,0.8,200.0,486.0,103,175.47281375171278,126.04059658784574,1.7331716156588777
