File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,0,652.6647778300818,58.71702475302404,0.0
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,1,636.1111824862531,55.4752460301146,16.868036284509643
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,2,620.1528409599896,52.325542986978085,16.26620095562609
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,3,600.2109956351654,51.22017818519704,19.97245669175997
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,4,579.5602405306363,52.840934580869245,20.71425928391717
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,5,559.217123161806,54.80123375449511,20.437348094411007
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,6,520.5815046765283,52.18789923171852,38.72390131518082
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,7,501.4768564956048,51.77907402276644,19.10902195739851
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,8,483.42722279589805,52.27135112519584,18.056345517273595
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,9,465.25466107008754,52.65430107923487,18.176596225522854
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,10,426.14631420416157,51.83093883843931,39.11701317796579
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,11,387.3162386046075,53.534933255017606,38.86744612190017
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,12,364.7444287273415,53.807651620927864,22.57345734358275
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,13,342.0781583779935,54.360868030831114,22.673020529826157
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,14,324.69813398146357,52.67073228773682,17.462010389816506
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,15,312.4551689395712,51.437312740088906,12.304938715715686
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,16,290.67243185391646,52.83198036351465,21.827339112282786
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,17,262.0610496265075,55.34271857920869,28.721333523195614
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,18,237.0903122312918,56.17367373064644,24.984559482298764
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,19,220.85463209299212,54.72023282278164,16.300607351440416
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,20,204.57948345225054,54.30338588699476,16.28048600767518
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,21,185.84379158694577,52.465411729872116,18.825628772338472
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,22,175.07841414746264,51.78880100110796,10.786619187345549
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,23,166.22351334185294,53.68659463264947,9.055986359591474
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,24,155.19874128240173,57.81238607009053,11.771480533395875
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,25,145.73443620178043,59.88911350148368,9.68947199198052
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,26,141.77091292492545,60.36133833730355,3.991555218425053
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,27,142.61743758651076,60.10786481688131,0.8836587736379699
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,28,140.87889983210275,59.56484379077087,1.8213690889822671
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,29,135.56569793353376,59.846079323808326,5.320639796114748
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,30,134.26214580509264,58.895273033902264,1.6134685471022616
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,31,134.29845751264665,57.84844204068453,1.0474605808653188
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,32,134.27268326285707,57.54765519670598,0.3018891145152338
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,33,134.04267021207096,57.895738981967526,0.41721496269182307
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,34,133.66260555400723,56.74694704550494,1.2100297754975124
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,35,133.63099843269035,56.555622126418065,0.19391811359834057
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,36,133.41425741121222,58.144310089135374,1.6034045382479918
WIN_20250131_15_17_44_Pro_6416.mp4,98.0,False,0.8,200.0,638.0,37,141.6924835948685,53.465582273176025,9.508918062724277
