sparsity,FadPlusorMinus,MouseID,cohortID
0.348725105150582,1,6025,0
0.394092142122163,1,6025,0
0.306676678321222,1,6025,0
0.348242128428759,1,6025,0
0.235033182099233,1,6025,0
0.237012002879475,1,6025,0
0.183533811794564,1,6025,0
0.255736632659251,1,6025,0
0.326505377901458,1,6025,0
0.312218542536025,1,6025,0
0.20634369070919,1,6025,0
0.29551559783702,1,6025,0
0.306416479461983,1,6025,0
0.243063072357058,1,6025,0
0.227909346110466,1,6025,0
0.256242833710479,1,6025,0
0.16796694864455,1,6025,0
0.0989949346732093,1,6025,0
0.243678062815694,1,6025,0
0.227267612891283,1,6025,0
0.291037892348803,1,6025,0
0.311735524757517,1,6025,0
0.239971520722199,1,6025,0
0.196210437141521,1,6025,0
0.211982860945845,1,6025,0
0.284342891325622,1,6025,0
0.264909885607617,1,6025,0
0.288144771667212,1,6025,0
0.352166498619185,1,6025,0
0.233561643819231,1,6025,0
0.259651463786851,1,6025,0
0.091619509760018,1,6025,0
0.198432265206303,1,6025,0
0.227202736207733,1,6025,0
0.235654833570128,1,6025,0
0.184449624232041,1,6025,0
0.151466116540174,1,6025,0
0.340126621546488,1,6025,0
0.394377106238901,1,6025,0
0.104136105887878,1,6025,0
0.3452785479524,1,6025,0
0.180269110771101,1,6025,0
0.30555760541742,1,6025,0
0.295974557690617,1,6025,0
0.279828887661284,1,6025,0
0.387221221187832,1,6025,0
0.160024938047832,1,6025,0
0.216274841445951,1,6025,0
0.189177558552057,1,6025,0
0.274557773457238,1,6025,0
0.251432064762135,1,6025,0
0.186177511605463,1,6025,0
0.234236671500702,1,6025,0
0.343975197240397,1,6025,0
0.237855373782685,1,6025,0
0.234458315381871,1,6025,0
0.267146507084045,1,6025,0
0.227690419345834,1,6025,0
0.212553378749853,1,6025,0
0.217459716500971,1,6025,0
0.0974118669258319,1,6025,0
0.210788116026987,1,6025,0
0.191158339789243,1,6025,0
0.284948265638617,1,6025,0
0.263067341964745,1,6025,0
0.35003306666663,1,6025,0
0.237182783634385,1,6025,0
0.272244167702435,1,6025,0
0.355753797627344,1,6025,0
0.237386060007013,1,6025,0
0.224785701409213,1,6025,0
0.219410681980371,1,6025,0
0.285681706493035,1,6025,0
0.331875849024052,1,6025,0
0.218208554924651,1,6025,0
0.217866413429811,1,6025,0
0.162008604398564,1,6025,0
0.207394278165865,1,6025,0
0.343439506980062,1,6025,0
0.135848642960382,1,6025,0
0.179094567911152,1,6025,0
0.162273906961655,1,6025,0
0.34058957752827,1,6025,0
0.197071210309738,1,6025,0
0.325299744216809,1,6025,0
0.283992733805364,1,6025,0
0.349746593335507,1,6025,0
0.176337672444169,1,6025,0
0.311511365487462,1,6025,0
0.278231696083165,1,6025,0
0.308894562367868,1,6025,0
0.33743336682548,1,6025,0
0.32112643507672,1,6025,0
0.255923759402766,1,6025,0
0.263809959251202,1,6025,0
0.363289986744394,1,6025,0
0.234351623664825,1,6025,0
0.28686571481747,1,6025,0
0.284504439377029,1,6025,0
0.228583472869254,1,6025,0
0.334458671939507,1,6025,0
0.302733925860416,1,6025,0
0.264622087416241,1,6025,0
0.201533963215754,1,6025,0
0.176359369413494,1,6025,0
0.213332795271762,1,6025,0
0.234646778929439,1,6026,0
0.244737024134215,1,6026,0
0.0699733441418084,1,6026,0
0.435867575365509,1,6026,0
0.325501824532,1,6026,0
0.438920294899052,1,6026,0
0.440495623571085,1,6026,0
0.226326933772441,1,6027,0
0.278302261922304,1,6027,0
0.286115150751396,1,6027,0
0.297953605521642,1,6027,0
0.315922165900648,1,6027,0
0.394313478668329,1,6027,0
0.285772293015518,1,6027,0
0.265458146380081,1,6027,0
0.270829092944418,1,6027,0
0.202851171140029,1,6027,0
0.243350923946948,1,6027,0
0.253956883167115,1,6027,0
0.325938209523421,1,6027,0
0.277645315982663,1,6027,0
0.255394389602292,1,6027,0
0.253669015760464,1,6027,0
0.183378160242779,1,6027,0
0.0799046425729702,1,6027,0
0.308483122277972,1,6027,0
0.168597821648985,1,6027,0
0.190834841247547,1,6027,0
0.265766059205246,1,6027,0
0.219828633788844,1,6027,0
0.28283813857835,1,6027,0
0.198918572960201,1,6027,0
0.31242017385132,1,6027,0
0.324180975215539,1,6027,0
0.23475833152849,1,6027,0
0.376737753163016,1,6027,0
0.254995286210068,1,6027,0
0.157935615582003,1,6027,0
0.241403555015934,1,6027,0
0.107331192846954,1,6027,0
0.290598881614323,1,6027,0
0.279838639993255,1,6027,0
0.294430482663631,1,6027,0
0.280975559988354,1,6027,0
0.0844768312049602,1,6027,0
0.329198219792012,1,6027,0
0.189673140457864,1,6027,0
0.183272384718229,1,6027,0
0.216323647055165,1,6027,0
0.278714192112196,1,6027,0
0.202828044626809,1,6027,0
0.192400557332691,1,6027,0
0.217888108027739,1,6027,0
0.332837465602523,1,6027,0
0.274321870879754,1,6027,0
0.249639101923945,1,6027,0
0.316527511143999,1,6027,0
0.267384281801937,1,6027,0
0.397598440843034,1,6027,0
0.281584900218891,1,6027,0
0.27296298315672,1,6027,0
0.183092784263377,1,6027,0
0.18966871766845,1,6027,0
0.161815691062279,1,6027,0
0.245693807956206,1,6027,0
0.193733589896801,1,6027,0
0.24683595601173,1,6027,0
0.250271419951984,1,6027,0
0.304366709301142,1,6027,0
0.292403404477024,1,6027,0
0.264816372926996,1,6027,0
0.0882704150060526,1,6027,0
0.277635574042494,1,6027,0
0.369310529320536,1,6027,0
0.195237770537426,1,6027,0
0.396598510266126,1,6027,0
0.360875903242359,1,6027,0
0.321285401737131,1,6027,0
0.284889741581477,1,6027,0
0.241627338769927,1,6027,0
0.311680088975413,1,6027,0
0.323696792420883,1,6027,0
0.238079983549936,1,6027,0
0.391927488961169,1,6027,0
0.327240619046855,1,6027,0
0.40271077574545,1,6027,0
0.311784479893763,1,6027,0
0.297861429183204,1,6027,0
0.268083986412219,1,6027,0
0.214011332056667,1,6027,0
0.297631990734244,1,6027,0
0.20266936120343,1,6027,0
0.227042305114702,1,6027,0
0.263924074144331,1,6027,0
0.273390889387007,1,6027,0
0.208155814455072,1,6027,0
0.159024582657603,1,6027,0
0.331987159556191,1,6027,0
0.295027459076525,1,6027,0
0.287526005593328,1,6027,0
0.374439177848655,1,6027,0
0.222520532653391,1,6027,0
0.287247525880709,1,6027,0
0.251601449106413,1,6027,0
0.229404927431571,1,6027,0
0.273072130854349,1,6027,0
0.176712602070547,1,6027,0
0.301524651871601,1,6027,0
0.270622708862361,1,6027,0
0.231936013069656,1,6027,0
0.1736691451972,1,6027,0
0.237392859471401,1,6027,0
0.358412097119875,1,6027,0
0.292393764667881,1,6027,0
0.319660380921353,1,6027,0
0.365524810025257,1,6027,0
0.242587273074996,1,6027,0
0.251624639419778,1,6027,0
0.144394421774708,1,6027,0
0.152145872304871,1,6027,0
0.278243299266106,1,6027,0
0.219307101508336,1,6027,0
0.206635520390753,1,6027,0
0.353438817943087,1,6027,0
0.289951181577911,1,6027,0
0.281902985074763,1,6027,0
0.292453571978733,1,6027,0
0.363291581620478,1,6027,0
0.29148567299462,1,6027,0
0.296072689563962,1,6027,0
0.258365169128054,1,6027,0
0.263480057991228,1,6027,0
0.390027116638394,1,6027,0
0.273571106107068,1,6027,0
0.323178197909219,1,6027,0
0.372750539003291,1,6027,0
0.144766684648469,1,6027,0
0.251137599514825,1,6027,0
0.250432617819496,1,6027,0
0.279398762513817,1,6027,0
0.281447892710524,1,6027,0
0.220280816373538,1,6027,0
0.201918007370909,1,6027,0
0.193950606169187,1,6027,0
0.323513244206265,1,6027,0
0.260603814468123,1,6027,0
0.206295506438793,1,6027,0
0.396020472170238,1,6027,0
0.230600221015342,1,6027,0
0.230183989013559,1,6027,0
0.331198952510566,1,6027,0
0.290465021771062,1,6027,0
0.202836385851587,1,6027,0
0.346212883343432,1,6027,0
0.25632925169253,1,6027,0
0.174226529732066,1,6027,0
0.257691056444934,1,6027,0
0.309471822236754,1,6027,0
0.289090818424508,1,6027,0
0.154562960411406,1,6027,0
0.250778589046474,1,6027,0
0.16256589783361,1,6027,0
0.280484792513506,1,6027,0
0.122736058446692,1,6027,0
0.262263373518844,1,6027,0
0.266393565653963,1,6027,0
0.328636724358209,1,6028,0
0.140916925074684,1,6028,0
0.338369400105694,1,6028,0
0.324323056459437,1,6028,0
0.357094403666144,1,6028,0
0.308147779748001,1,6028,0
0.246109514122026,1,6028,0
0.294299463153075,1,6028,0
0.200441782702634,1,6028,0
0.332167896275565,1,6028,0
0.321335858550094,1,6028,0
0.401588939400253,1,6028,0
0.383651850091773,1,6028,0
0.332775594562593,1,6028,0
0.277484705369637,1,6028,0
0.104411760742824,1,6028,0
0.138440566206179,1,6028,0
0.341795007861483,1,6028,0
0.201360538169649,1,6028,0
0.317895559049702,1,6028,0
0.343264515269407,1,6028,0
0.243788172985859,1,6028,0
0.382199532941829,1,6028,0
0.245372555880673,1,6028,0
0.216509909289528,1,6028,0
0.205186211163315,1,6028,0
0.103184792131064,1,6028,0
0.119036525079741,1,6028,0
0.142672863940788,1,6028,0
0.0924219861843108,1,6028,0
0.201138761775431,1,6028,0
0.138996157663864,1,6028,0
0.307200123827744,1,6028,0
0.0865571244957663,1,6028,0
0.28231105883154,1,6028,0
0.440979973131464,1,6028,0
0.212988745461668,1,6028,0
0.45907441420404,1,6028,0
0.268906384057396,1,6028,0
0.185424571780946,1,6028,0
0.274079173156387,1,6028,0
0.197218295588035,1,6028,0
0.392901727213702,1,6029,0
0.202032970313319,1,6029,0
0.268443200004673,1,6029,0
0.335309176479988,1,6029,0
0.469151357607677,1,6029,0
0.436176708438016,1,6029,0
0.167671384963529,1,6029,0
0.287087515341865,1,6029,0
0.398269397759882,1,6029,0
0.296807955803504,1,6029,0
0.379561395976111,1,6029,0
0.360999241192187,1,6029,0
0.183926321670973,1,6029,0
0.33517442995835,1,6029,0
0.351879727821484,1,6029,0
0.270803031921513,1,6029,0
0.37036911015699,1,6029,0
0.377516422600106,1,6029,0
0.361692320323507,1,6029,0
0.297518768689899,1,6029,0
0.465818426325511,1,6029,0
0.46944984057354,1,6029,0
0.387237755531591,1,6029,0
0.296959730652483,1,6029,0
0.269107430858834,1,6029,0
0.388223344067326,1,6029,0
0.369062941036212,1,6029,0
0.204453690153007,1,6029,0
0.366616991875348,1,6029,0
0.265724760705251,1,6029,0
0.516112137171694,1,6029,0
0.220922478915636,1,6029,0
0.223772518408425,1,6029,0
0.37790829447139,1,6029,0
0.393163421539992,1,6029,0
0.0759267245785384,-1,6412,0
0.238290587422472,-1,6412,0
0.332044743700236,-1,6412,0
0.398167782878783,-1,6412,0
0.0719123314578092,-1,6412,0
0.167306520734137,-1,6416,0
0.113473297243684,-1,6416,0
0.131877026341423,-1,6416,0
0.102233931607053,-1,6416,0
0.143828422802419,-1,6416,0
0.228503854366697,-1,6416,0
0.155813909972264,-1,6416,0
0.219477591024505,-1,6416,0
0.281102068953833,-1,6416,0
0.133276291091838,-1,6416,0
0.200783213384542,-1,6431,0
0.202484257841065,-1,6431,0
0.263152339432735,-1,6431,0
0.113853838801228,-1,6431,0
0.175371777922501,-1,6431,0
0.190236805053898,-1,6431,0
0.292252844681631,-1,6431,0
0.261693464159134,-1,6431,0
0.233272157574634,-1,6431,0
0.192801712881976,-1,6431,0
0.217144779548392,-1,6431,0
0.241743038773166,-1,6431,0
0.199462360196882,-1,6431,0
0.15397068031918,-1,6431,0
0.228131730308738,-1,6431,0
0.173828053105216,-1,6431,0
0.243713167800673,-1,6431,0
0.229902856464247,-1,6431,0
0.232708067095826,-1,6431,0
0.117629363892704,-1,6431,0
0.13420525450848,-1,6431,0
0.100733028830648,-1,6431,0
0.267070850703208,-1,6431,0
0.260455493495106,-1,6431,0
0.0692780993637568,-1,6431,0
0.318749048795531,-1,6431,0
0.289988233026901,-1,6039,0
0.152408772827994,-1,6039,0
0.266337381728079,-1,6039,0
0.313391919366862,-1,6039,0
0.270096168409693,-1,6039,0
0.159943513012054,-1,6039,0
0.420197273618096,-1,6041,0
0.22517633234628,-1,6041,0
0.301676945393368,-1,6041,0
0.300203940306432,-1,6041,0
0.269800021404582,-1,6041,0
0.386251860052504,-1,6041,0
0.356691824523006,-1,6041,0
0.337444747399549,-1,6041,0
0.355262857015044,-1,6041,0
0.184002349399554,-1,6041,0
0.203275403963975,-1,6041,0
0.308050826154781,-1,6041,0
0.295451165118528,-1,6041,0
0.305645231306425,-1,6041,0
