avAmplitudeForEachCell,FadPlusorMinus,MouseID,cohortID
10.0775237692308,1,6027,0
8.16293764179104,1,6027,0
21.3890366666667,1,6027,0
9.05812791666667,1,6027,0
5.48177148888889,1,6027,0
92.5451513333333,1,6027,0
19.6286442857143,1,6027,0
4.8625777027027,1,6027,0
6.910163875,1,6027,0
6.95340733333333,1,6027,0
6.39142033333333,1,6027,0
6.13848843478261,1,6027,0
6.09494254545455,1,6027,0
39.263685,1,6027,0
23.7888588888889,1,6027,0
7.399595,1,6027,0
19.7735533333333,1,6027,0
13.57473075,1,6027,0
19.8609161621622,1,6027,0
11.605488375,1,6027,0
7.99165676190476,1,6027,0
12.812366375,1,6027,0
5.451893,1,6027,0
14.474035,1,6027,0
63.2833922222222,1,6027,0
68.7976695238095,1,6027,0
5.37465685365854,1,6027,0
33.5607933333333,1,6027,0
6.67908575,1,6027,0
3.76066795945946,1,6027,0
26.9312066666667,1,6027,0
12.0798665,1,6027,0
9.7411415,1,6027,0
11.19281425,1,6027,0
9.32851963636364,1,6027,0
11.42282,1,6027,0
7.2853855,1,6027,0
5.49133671428571,1,6027,0
10.4260643,1,6027,0
3.89423518965517,1,6027,0
3.62877753773585,1,6027,0
4.273828,1,6027,0
46.29227,1,6027,0
8.133865375,1,6027,0
9.420816,1,6027,0
10.26748,1,6027,0
5.06793917647059,1,6027,0
8.91267766666667,1,6027,0
4.258235375,1,6027,0
27.12271,1,6027,0
4.64911389855072,1,6027,0
5.479325,1,6027,0
3.93734408974359,1,6027,0
7.6881078,1,6027,0
5.59970244444444,1,6027,0
5.32860514285714,1,6027,0
7.33145911111111,1,6027,0
5.50812861538461,1,6027,0
5.74342266666667,1,6027,0
6.41198,1,6027,0
6.39977525,1,6027,0
5.19675483333333,1,6027,0
6.46961125,1,6027,0
9.01281457142857,1,6027,0
5.9617418,1,6027,0
6.7141006,1,6027,0
7.31575533333333,1,6027,0
7.76875733333333,1,6027,0
11.55729,1,6027,0
6.633696,1,6027,0
7.724818,1,6027,0
40.45854,1,6028,0
52.528446,1,6028,0
24.2509585,1,6028,0
12.4511225,1,6028,0
20.87884,1,6028,0
7.494755,1,6028,0
8.758533,1,6028,0
56.838739,1,6028,0
5.14994094117647,1,6028,0
5.51367633333333,1,6028,0
7.981716,1,6028,0
4.0781814516129,1,6028,0
54.5646398888889,1,6028,0
34.06280755,1,6028,0
43.4520533333333,1,6028,0
6.88819730769231,1,6028,0
6.826193,1,6028,0
7.23779075,1,6028,0
14.49771,1,6028,0
12.57244,1,6028,0
4.86246768292683,1,6028,0
4.59220417241379,1,6028,0
29.41145,1,6028,0
5.856383,1,6028,0
5.95112233333333,1,6028,0
4.43736822222222,1,6028,0
6.400362,1,6028,0
4.06203128846154,1,6028,0
4.55127203333333,1,6028,0
53.7712665,1,6028,0
42.40948,1,6028,0
20.0872604,1,6028,0
25.327305625,1,6028,0
19.0392238888889,1,6028,0
68.6303983783784,1,6028,0
5.01725416,1,6028,0
7.6261915,1,6028,0
5.85608028571429,1,6028,0
5.3777364375,1,6028,0
4.074995375,1,6028,0
4.84632776923077,1,6028,0
4.96561794444444,1,6028,0
25.4278224444444,1,6029,0
15.0459175625,1,6029,0
40.5088414285714,1,6029,0
28.8692739166667,1,6029,0
24.5819901034483,1,6029,0
47.388194047619,1,6029,0
11.2416983333333,1,6029,0
17.147400375,1,6029,0
14.4045357843137,1,6029,0
37.56365,1,6029,0
51.1220935882353,1,6029,0
48.9898965625,1,6029,0
9.87968430434783,1,6029,0
6.328073,1,6029,0
114.593047027027,1,6029,0
9.60217413333333,1,6029,0
6.0939385,1,6029,0
78.8235330833333,1,6029,0
33.4930492777778,1,6029,0
42.760211372549,1,6029,0
32.7973797222222,1,6029,0
11.5710066666667,1,6029,0
4.95612367567568,1,6029,0
8.4803635,1,6029,0
70.3963327272727,1,6029,0
10.259726125,1,6029,0
40.698343,1,6029,0
13.0935192083333,1,6029,0
17.307544,1,6029,0
11.9660093333333,1,6029,0
8.94697113636364,1,6029,0
4.32284515517241,1,6029,0
102.206903548387,1,6029,0
38.83179,1,6029,0
50.6026976923077,1,6029,0
8.82070263636364,-1,6412,0
12.31560975,-1,6412,0
8.38962725,-1,6412,0
17.08827,-1,6412,0
10.7441,-1,6412,0
4.45700583333333,-1,6416,0
6.11366,-1,6416,0
9.90815333333333,-1,6416,0
19.6263566666667,-1,6416,0
14.8674666666667,-1,6416,0
17.61311,-1,6416,0
11.0269745,-1,6416,0
6.7992785,-1,6416,0
15.091705,-1,6416,0
15.91892,-1,6416,0
5.8874365,-1,6431,0
7.19887216666667,-1,6431,0
10.6877929,-1,6431,0
6.80955433333333,-1,6431,0
5.96175392857143,-1,6431,0
11.27402,-1,6431,0
9.66304666666667,-1,6431,0
11.9207535217391,-1,6431,0
5.50370707142857,-1,6431,0
10.419551625,-1,6431,0
16.48328125,-1,6431,0
7.3850735,-1,6431,0
8.07024525,-1,6431,0
7.346771625,-1,6431,0
26.8133268225806,-1,6431,0
5.66378114285714,-1,6431,0
4.55738580952381,-1,6431,0
5.23888374418605,-1,6431,0
4.86265456521739,-1,6431,0
5.78011411764706,-1,6431,0
5.33201214285714,-1,6431,0
4.92313315714286,-1,6431,0
5.76546992857143,-1,6431,0
6.06285173333333,-1,6431,0
5.53401952380952,-1,6431,0
18.1566835263158,-1,6431,0
5.2102469,-1,6039,0
5.31899985714286,-1,6039,0
4.07841255555556,-1,6039,0
5.64003775,-1,6039,0
3.65005919047619,-1,6039,0
4.41840427272727,-1,6039,0
9.162013,-1,6041,0
32.8988904,-1,6041,0
9.53168454545455,-1,6041,0
5.82157539393939,-1,6041,0
5.205154,-1,6041,0
4.60426705882353,-1,6041,0
22.0674961428571,-1,6041,0
6.46645659459459,-1,6041,0
10.267291,-1,6041,0
9.61935589285714,-1,6041,0
18.07552,-1,6041,0
38.0724581818182,-1,6041,0
26.90947,-1,6041,0
7.32190825,-1,6041,0
12.6341283333333,-1,6041,0
31.1363334615385,-1,6041,0
26.6034646666667,-1,6041,0
31.9046632083333,-1,6041,0
11.0242366666667,-1,6041,0
6.14907738888889,-1,6041,0
4.16949827184466,-1,6041,0
3.00756327536232,-1,6041,0
6.04265285714286,-1,6041,0
8.91320295,-1,6041,0
3.20108024193548,-1,6041,0
14.22216675,-1,6041,0
10.3840986666667,-1,6041,0
3.25875215555556,-1,6041,0
4.13343131578947,-1,6041,0
4.29445704347826,-1,6041,0
3.36980917431193,-1,6041,0
4.97615118421053,-1,6041,0
3.83149561764706,-1,6041,0
3.70108805,-1,6041,0
5.31785223076923,-1,6041,0
7.16969859259259,-1,6041,0
