stabilityAverage,FadPlusorMinus,MouseID,cohortID
0.116740452097204,-1,6041,0
-0.250872843528713,-1,6041,0
-0.286085368487599,-1,6041,0
0.183242658598871,-1,6041,0
-0.186302118536492,-1,6041,0
-0.184110108714585,-1,6041,0
0,-1,6041,0
0.181485897681848,-1,6041,0
-0.079670248521358,-1,6041,0
-0.0805508511216581,-1,6041,0
0.0487610900726359,-1,6041,0
-0.0665681637758238,-1,6041,0
-0.385726653542741,-1,6041,0
0.417612299215018,-1,6041,0
0.396302913216989,-1,6041,0
-0.281439131384811,-1,6041,0
0.353249353828347,-1,6041,0
-0.0377829845685669,-1,6041,0
0.0151192953805591,-1,6041,0
0.346214865580877,-1,6041,0
0.379200275042261,-1,6041,0
0.029412463224112,-1,6041,0
-0.354063566049895,-1,6041,0
0.010634798253681,-1,6041,0
0.0903009754265607,-1,6041,0
-0.299806513350054,-1,6041,0
0.0530952525099533,-1,6041,0
-0.0484926678540879,-1,6041,0
0,-1,6041,0
-0.135162680751128,-1,6041,0
-0.043642816390706,-1,6041,0
-0.0515568257904949,-1,6041,0
-0.100877842669131,-1,6041,0
-0.147504388505549,-1,6041,0
