stabilityOddEven,FadPlusorMinus,MouseID,cohortID
-0.121810166551034,1,6027,0
0.5866872377957,1,6027,0
-0.0880500522238115,1,6027,0
0,1,6027,0
0,1,6027,0
-0.0997157057036366,1,6027,0
0,1,6027,0
0.00236677522242761,1,6027,0
-0.0874833366227846,1,6027,0
-0.101319004595274,1,6027,0
-0.0822515746463242,1,6027,0
-0.0920614760478927,1,6027,0
-0.133598604339805,1,6027,0
-0.223255750238734,1,6027,0
-0.207877366450753,1,6027,0
0.076045974426788,1,6027,0
0.194667139228075,1,6027,0
0.442431716555712,1,6027,0
0.292084574691005,1,6027,0
0.325668849643703,1,6027,0
-0.154056938388382,1,6027,0
0.00410949647889247,1,6027,0
0,1,6027,0
-0.0963338011661589,1,6027,0
-0.139183504699684,1,6027,0
-0.0665681637758238,1,6027,0
0,1,6027,0
-0.0403637322112493,1,6027,0
-0.0665681637758238,1,6027,0
-0.264876611603626,1,6027,0
0,1,6027,0
-0.288960759637687,1,6027,0
0,1,6027,0
0,1,6027,0
-0.0765725094542902,1,6027,0
-0.223804032260915,1,6027,0
-0.0747674784017027,1,6027,0
-0.200434044704052,1,6027,0
0.785398163397448,1,6027,0
0.338564171702113,1,6027,0
0,1,6027,0
0.105123362782179,1,6027,0
0,1,6027,0
-0.0666614091099838,1,6027,0
0,1,6027,0
0,1,6027,0
-0.0137418994236263,1,6027,0
-0.0778861694489562,1,6027,0
0,1,6027,0
0.0315211926409829,1,6027,0
-0.416765559342414,1,6027,0
0,1,6027,0
-0.1979513262332,1,6027,0
0.156742525494286,1,6027,0
0.266294599049318,1,6027,0
-0.00397693050399151,1,6027,0
-0.275828053757114,1,6027,0
-0.0665681637758238,1,6027,0
-0.0320570162625425,1,6027,0
0.104599700865676,1,6027,0
-0.0665681637758238,1,6027,0
-0.220444769088067,1,6027,0
-0.251735735434093,1,6027,0
-0.214848006217734,1,6027,0
0.0743518096009899,1,6027,0
-0.379403313681401,1,6027,0
0.0464576652326664,1,6027,0
-0.0762518351291254,1,6027,0
-0.105239109883131,1,6027,0
-0.141369050975167,1,6027,0
-0.140957213664254,1,6027,0
0.499389143042047,1,6027,0
0.364431379473128,1,6027,0
0,1,6027,0
-0.244595033943123,1,6027,0
0.552517664192574,1,6027,0
0.198402321505455,1,6027,0
0,1,6027,0
-0.112985127418591,1,6027,0
0.288900303548729,1,6027,0
0,1,6027,0
0,1,6027,0
-0.120262173933476,1,6027,0
0.368166584338725,1,6027,0
0,1,6027,0
0,1,6027,0
-0.20629162244576,1,6027,0
0.232929824881365,1,6027,0
0.213307196484828,1,6027,0
-0.151287492004035,1,6027,0
0,1,6027,0
0.0490305013620475,1,6027,0
0,1,6027,0
0,1,6027,0
-0.233314606332916,1,6027,0
-0.118637167983761,1,6027,0
-0.0627216608880102,1,6027,0
0.60955155084645,1,6027,0
0.214358627156743,1,6027,0
-0.116916520849048,1,6027,0
0,1,6027,0
-0.0665681637758238,1,6027,0
0,1,6027,0
-0.0897585726458031,1,6027,0
0,1,6027,0
-0.0972300202362529,1,6027,0
-0.0665681637758238,1,6027,0
-0.102533760273661,1,6027,0
-0.106676673825891,1,6027,0
-0.0665681637758238,1,6027,0
-0.00143708042110945,1,6027,0
0,1,6027,0
0.305209727562302,1,6027,0
0.0716878564116505,1,6027,0
-0.105519875954309,1,6027,0
-0.170366833056694,1,6027,0
-0.121040348263771,1,6027,0
-0.174470342249053,1,6027,0
-0.320263738343095,1,6027,0
0.104016317911826,1,6027,0
0.139028648680848,1,6027,0
0.401449929312354,1,6027,0
-0.0493807518788117,1,6027,0
-0.142759133951349,1,6027,0
0.518013015919466,1,6027,0
-0.104107912660648,1,6027,0
0.00626687939583324,1,6027,0
-0.0665681637758238,1,6027,0
-0.159171080842856,1,6027,0
0.321258499541028,1,6027,0
0.348883547789121,1,6027,0
-0.101446897082337,1,6027,0
0.53098386898072,1,6027,0
0,1,6027,0
-0.158330883138924,1,6027,0
0,1,6027,0
0.380158121682332,1,6027,0
0.785398163397448,1,6027,0
-0.155235797215173,1,6027,0
0,1,6027,0
0.377741493400002,1,6027,0
-0.0749414054556842,1,6027,0
0.420404606085934,1,6027,0
-0.137236090337443,1,6027,0
0,1,6027,0
0.0228048959513314,1,6027,0
0,1,6027,0
-0.0417606584046266,1,6027,0
-0.0961871080083138,1,6028,0
0.151725968684027,1,6028,0
0.262548427226561,1,6028,0
0.509916517569168,1,6028,0
-0.153589349447356,1,6028,0
-0.0950253267804571,1,6028,0
0.0681090531949951,1,6028,0
0.117019174748449,1,6028,0
0.230468402327431,1,6028,0
0.785398163397448,1,6028,0
0,1,6028,0
0.785398163397448,1,6028,0
-0.469300543867969,1,6028,0
0.418822257571275,1,6028,0
0,1,6028,0
-0.111282158068616,1,6028,0
0,1,6028,0
0.236956576101723,1,6028,0
0.460829719682278,1,6028,0
0.454583776689264,1,6028,0
0.58665406875447,1,6028,0
0.33428148198798,1,6028,0
0.560495781822882,1,6028,0
-0.0121776049398727,1,6028,0
-0.150275169171181,1,6028,0
-0.270500212380623,1,6028,0
0.300890480988515,1,6028,0
-0.268778323552685,1,6028,0
-0.216349142642241,1,6028,0
-0.194212099242822,1,6028,0
-0.157555459972464,1,6028,0
-0.13961169476992,1,6028,0
0.0306745657861829,1,6028,0
-0.302223311994897,1,6028,0
0.510632120570836,1,6028,0
-0.0899887396610174,1,6028,0
-0.0996917563044873,1,6028,0
0.75686618431496,1,6028,0
-0.373468999820437,1,6028,0
0,1,6028,0
-0.0670783779365237,1,6028,0
0,1,6028,0
-0.0212009881941656,1,6029,0
-0.0768038522925193,1,6029,0
0.299706983168713,1,6029,0
-0.135263063897757,1,6029,0
-0.144988368485492,1,6029,0
-0.245710536362154,1,6029,0
-0.172166373311571,1,6029,0
-0.0665681637758238,1,6029,0
-0.110217564551629,1,6029,0
0.553264275691266,1,6029,0
0.187313726638357,1,6029,0
-0.285282365940222,1,6029,0
0.0174847309001298,1,6029,0
0.0644996167153698,1,6029,0
0,1,6029,0
0.0711290482718097,1,6029,0
0.0459852474817161,1,6029,0
-0.340767810923037,1,6029,0
0.48734693157881,1,6029,0
-0.0126796252969467,1,6029,0
0.495081283776057,1,6029,0
0.0888868667732649,1,6029,0
0.186076318368109,1,6029,0
0.407919576373715,1,6029,0
-0.324283281697118,1,6029,0
0,1,6029,0
-0.248907692300641,1,6029,0
-0.02517852490008,1,6029,0
-0.00227533528894649,1,6029,0
0.122061665397493,1,6029,0
-0.0872104743369724,1,6029,0
-0.294999779072279,1,6029,0
-0.0817338685549704,1,6029,0
-0.0736796972700213,1,6029,0
0,1,6029,0
0.552262688232183,-1,6412,0
0.0575120465058103,-1,6412,0
0.579017800969065,-1,6412,0
0,-1,6412,0
0,-1,6412,0
0.176658853329465,-1,6416,0
0.552879005230001,-1,6416,0
0.155968538026216,-1,6416,0
0.350768052580874,-1,6416,0
0,-1,6416,0
-0.0665681637758238,-1,6416,0
0,-1,6416,0
0,-1,6416,0
0,-1,6416,0
0,-1,6416,0
-0.0665681637758238,-1,6431,0
0,-1,6431,0
0.275191241397223,-1,6431,0
0.310479232617414,-1,6431,0
-0.11964004617013,-1,6431,0
-0.104303940172532,-1,6431,0
-0.215477589358535,-1,6431,0
-0.059663908714203,-1,6431,0
0.50670558132413,-1,6431,0
0.294943008373896,-1,6431,0
-0.306356297373429,-1,6431,0
0.0518130941636583,-1,6431,0
-0.235768809338568,-1,6431,0
0.150906094293805,-1,6431,0
-0.0037007166663495,-1,6431,0
0,-1,6431,0
0,-1,6431,0
-0.137712229649895,-1,6431,0
0,-1,6431,0
-0.369081487638639,-1,6431,0
-0.135720434626178,-1,6431,0
-0.123482077244097,-1,6431,0
-0.120071719491588,-1,6431,0
-0.148683128149864,-1,6431,0
0.237450632816924,-1,6431,0
0.245861881077854,-1,6431,0
-0.122879038660094,-1,6039,0
-0.212283104729218,-1,6039,0
-0.180487274132317,-1,6039,0
0.60488661062532,-1,6039,0
-0.222996478473495,-1,6039,0
0.514996150330524,-1,6039,0
-0.0744525628774052,-1,6041,0
-0.130773648088805,-1,6041,0
0.0209307537597398,-1,6041,0
-0.222737095120449,-1,6041,0
-0.299825577494807,-1,6041,0
0.181857404245228,-1,6041,0
-0.155360123836005,-1,6041,0
-0.0915444432925799,-1,6041,0
0,-1,6041,0
0.240934227698205,-1,6041,0
-0.0903295747877801,-1,6041,0
-0.100762549784404,-1,6041,0
-0.0491547624850887,-1,6041,0
-0.0665681637758238,-1,6041,0
-0.414737653940349,-1,6041,0
0.412463798664973,-1,6041,0
0.324672868993241,-1,6041,0
-0.27840307259766,-1,6041,0
0.706498707656693,-1,6041,0
0,-1,6041,0
-0.164641367706927,-1,6041,0
0.193103845039177,-1,6041,0
0.397837829722905,-1,6041,0
0.0222030475308904,-1,6041,0
-0.312629795769606,-1,6041,0
0.0378538301732735,-1,6041,0
0.339468847333571,-1,6041,0
-0.255371391562877,-1,6041,0
-0.129150402219568,-1,6041,0
-0.0969853357081758,-1,6041,0
0,-1,6041,0
-0.107979389526244,-1,6041,0
-0.00586911003894466,-1,6041,0
0.0384830312769357,-1,6041,0
-0.11343149920828,-1,6041,0
-0.129594399448304,-1,6041,0
