Time (s), Cell Name, Value
118.757414, C000, 7.452099
1354.34413, C000, 10.88086
1638.622502, C000, 12.12075
39.818956, C001, 8.618824
41.767437, C001, 10.48225
223.425813, C001, 9.00511
223.825501, C001, 7.664078
224.275151, C001, 8.087181
424.16931, C001, 8.851988
752.4633669999999, C001, 10.74315
754.311925, C001, 7.712202
754.761575, C001, 7.917294
1718.51022, C001, 10.53615
1719.409519, C001, 10.84183
1720.308818, C001, 9.58395
3096.435966, C001, 8.599833
53.258478, C003, 7.623595
152.33124, C003, 9.151148
153.230538, C003, 7.72435
342.882682, C003, 9.860298
345.680501, C003, 9.6539
479.526153, C003, 9.34235
480.375491, C003, 7.888443
559.663676, C003, 7.76652
561.512235, C003, 9.936096
1067.867472, C003, 7.524532
51.759647, C004, 6.209804
227.57258, C004, 5.183083
464.837604, C004, 5.355641
524.940747, C004, 5.422132
768.151136, C004, 5.877155
827.654746, C004, 5.237701
871.17082, C004, 8.346209
1156.148647, C004, 5.603732
1495.983706, C004, 6.261561
1989.748758, C004, 5.450788
2013.18049, C004, 5.141629
2256.490802, C004, 5.292146
3288.786007, C004, 5.190937
57.555129, C005, 6.273583
306.011428, C005, 5.547071
538.180425, C005, 6.230325
539.279568, C005, 5.670837
670.177518, C005, 6.543599
861.17861, C005, 6.649405
1009.662849, C005, 5.534649
1062.52164, C005, 5.505491
1282.500141, C005, 5.502155
1323.318318, C005, 5.992284
1375.77742, C005, 5.520492
1550.44125, C005, 6.521824
2789.525239, C005, 5.738853
3025.940925, C005, 5.68592
3427.078192, C005, 6.38241
25.480135, C006, 6.949279
29.327136, C006, 12.20866
64.849442, C006, 6.728429
69.495819, C006, 7.768518
76.34048300000001, C006, 6.881432
129.549001, C006, 6.746325
141.839419, C006, 8.134021
142.688757, C006, 7.338116
165.470996, C006, 14.85071
167.769204, C006, 6.608537
176.512387, C006, 6.055701
177.161881, C006, 12.23338
203.990965, C006, 6.099101
204.190809, C006, 7.507725
208.187693, C006, 6.64719
272.187797, C006, 6.342279
320.250327, C006, 7.028227
321.599275, C006, 9.832467
450.498783, C006, 6.628207
512.6503290000001, C006, 14.00341
513.749472, C006, 12.47232
519.39507, C006, 12.6088
520.79398, C006, 8.8337
531.085956, C006, 10.43195
532.434904, C006, 9.205073
557.91504, C006, 6.331409
660.934724, C006, 8.039278
664.282114, C006, 7.386624
746.1183129999999, C006, 9.752684
746.41808, C006, 9.291599
747.966872, C006, 12.85758
792.931817, C006, 6.20251
818.062225, C006, 10.49376
818.31203, C006, 8.886701
870.171599, C006, 8.122485
1079.20863, C006, 13.90236
1079.708241, C006, 9.92451
1121.125951, C006, 11.94541
1249.276043, C006, 7.640532
1249.575809, C006, 11.04725
1251.624212, C006, 15.82288
1261.466539, C006, 6.502515
1352.545532, C006, 6.573187
1360.489339, C006, 6.855161
1360.689184, C006, 6.086579
1390.216164, C006, 10.52366
1480.545741, C006, 10.49432
1535.20313, C006, 7.921354
1713.164388, C006, 7.180153
1847.259845, C006, 13.51564
1878.785267, C006, 6.315456
1897.770466, C006, 12.57809
1900.468363, C006, 14.31
1914.257612, C006, 6.149649
2012.081347, C006, 13.46806
