Time (s), Cell Name, Value
32.124923, C002, 8.328983
43.665914, C002, 7.06347
157.477072, C002, 26.76524
170.067244, C002, 18.47544
170.416971, C002, 8.342417
226.073525, C002, 7.577831
367.013506, C002, 38.56164
427.466316, C002, 19.18316
474.329734, C002, 7.125247
510.10181, C002, 11.38089
649.892688, C002, 14.85009
705.499281, C002, 23.56417
710.994991, C002, 22.86318
772.996592, C002, 8.953976
781.040313, C002, 9.996261
860.3284200000001, C002, 26.20471
908.8905119999999, C002, 36.1098
128.249887, C005, 44.57448
151.981362, C005, 111.6889
181.35843, C005, 60.45732
307.959604, C005, 28.45774
322.448294, C005, 38.23324
399.088468, C005, 44.5113
426.417135, C005, 94.92043
443.753602, C005, 87.36644
457.992487, C005, 25.51151
502.707582, C005, 84.50434
701.852128, C005, 101.4223
751.763167, C005, 48.4174
817.311999, C005, 56.72419
843.441602, C005, 122.1078
858.979473, C005, 31.10446
945.611847, C005, 82.42009
128.100004, C007, 21.74072
181.408391, C007, 22.53766
322.548216, C007, 20.11704
399.038507, C007, 17.5922
502.807504, C007, 29.93749
817.212077, C007, 18.80117
945.611847, C007, 30.78865
19.584712, C008, 22.69085
120.755737, C008, 27.53097
198.445092, C008, 18.49002
210.385771, C008, 19.14878
230.070405, C008, 27.11356
358.919824, C008, 32.30492
373.558397, C008, 21.76613
412.328133, C008, 19.83292
471.531918, C008, 68.28881
512.050289, C008, 37.77172
553.118231, C008, 24.04457
589.240034, C008, 24.50116
691.660084, C008, 31.07209
778.3424189999999, C008, 26.73366
844.240978, C008, 19.37768
865.924052, C008, 32.09509
913.936573, C008, 23.75805
929.124717, C008, 25.17105
945.312081, C008, 35.37495
247.456833, C010, 6.911823
564.159612, C010, 8.478958
198.245248, C011, 28.38196
230.120366, C011, 22.60303
691.5102010000001, C011, 38.52798
896.849911, C011, 23.33053
8.593292, C013, 3.751712
13.839197, C013, 3.73261
15.48791, C013, 4.047563
16.637013, C013, 3.876366
19.135063, C013, 3.453353
19.234985, C013, 4.474227
24.031241, C013, 4.412874
33.823597, C013, 3.687977
34.772856, C013, 5.05421
35.072622, C013, 3.911448
116.90874, C013, 4.181852
117.058623, C013, 4.661606
129.448951, C013, 4.109097
130.598053, C013, 3.436129
140.140605, C013, 4.165491
145.836159, C013, 4.069395
168.768258, C013, 3.587547
177.211667, C013, 4.27819
185.754998, C013, 3.657694
210.83542, C013, 4.062342
211.185147, C013, 3.396108
211.83464, C013, 4.817754
219.278829, C013, 4.115997
229.720678, C013, 4.587585
233.667597, C013, 4.083773
297.617677, C013, 3.531285
363.066587, C013, 4.062785
365.664559, C013, 3.628363
402.036167, C013, 3.883132
421.920645, C013, 3.75802
426.417135, C013, 4.300873
451.997167, C013, 4.260958
452.346894, C013, 3.556924
457.243072, C013, 3.40204
459.441356, C013, 3.714619
472.081489, C013, 3.516721
475.029188, C013, 3.731906
475.428876, C013, 4.152486
497.461677, C013, 4.151889
499.260273, C013, 4.300156
528.5873800000001, C013, 4.161413
541.627201, C013, 3.961373
602.879387, C013, 3.958125
608.275175, C013, 4.283089
611.472679, C013, 3.624953
613.920768, C013, 3.489232
615.769325, C013, 4.153069
729.480561, C013, 3.508847
732.578143, C013, 3.714676
754.660905, C013, 3.893787
758.40798, C013, 3.51121
771.997372, C013, 3.80109
779.991132, C013, 5.338052
782.8389089999999, C013, 3.648557
821.508723, C013, 3.70197
827.803809, C013, 3.652237
830.551664, C013, 3.453725
837.096555, C013, 3.643598
837.945892, C013, 3.694159
841.093435, C013, 3.408129
910.139537, C013, 3.49467
924.528305, C013, 3.556124
925.1777980000001, C013, 3.713755
926.077096, C013, 3.767309
927.126277, C013, 4.177031
927.575926, C013, 3.870303
929.224639, C013, 3.551281
99.822078, C014, 41.41012
159.075824, C014, 32.68532
160.37481, C014, 55.61093
207.038384, C014, 34.5957
274.036085, C014, 31.76233
286.326491, C014, 62.53297
320.74962, C014, 29.36759
330.591937, C014, 68.48109
362.267211, C014, 70.1535
392.293772, C014, 25.8944
400.037727, C014, 33.15905
414.276612, C014, 22.71902
420.871464, C014, 30.74623
421.321113, C014, 39.43611
438.857424, C014, 45.87449
498.560819, C014, 28.83393
500.159571, C014, 24.88804
517.09635, C014, 40.88553
527.438277, C014, 44.4207
538.1299310000001, C014, 34.60234
571.803645, C014, 32.60889
577.649082, C014, 71.63722
628.8091460000001, C014, 40.27831
659.235395, C014, 41.43856
699.5539219999999, C014, 40.90086
713.892729, C014, 25.85063
734.976271, C014, 43.10391
791.332279, C014, 51.58303
805.471242, C014, 32.49771
833.7491680000001, C014, 27.6609
840.893591, C014, 36.99489
866.32374, C014, 29.52563
890.055215, C014, 51.68785
906.492384, C014, 31.15207
906.942033, C014, 30.2674
921.630567, C014, 37.8537
9.842317, C015, 11.82587
212.134406, C015, 24.26058
318.75118, C015, 13.66205
489.218112, C015, 17.84268
489.667761, C015, 7.645082
569.705283, C015, 8.950168
811.166796, C015, 17.28397
908.29098, C015, 7.135124
913.886612, C015, 15.15485
914.236339, C015, 12.06726
947.860092, C015, 15.74006
91.178825, C016, 22.27355
286.076686, C016, 33.66992
318.451414, C016, 26.44961
334.838622, C016, 39.63481
438.557658, C016, 28.23332
657.936409, C016, 10.2307
763.304158, C016, 43.16484
3.697114, C017, 7.284492
5.695554, C017, 11.1172
10.391888, C017, 17.67848
75.041422, C017, 8.523876
143.188226, C017, 54.4485
260.846381, C017, 58.62759
285.577076, C017, 45.46125
298.716819, C017, 38.40926
346.279691, C017, 70.52914
414.576378, C017, 55.62601
430.713781, C017, 34.04103
480.12521, C017, 7.94296
503.357075, C017, 60.57508
526.538979, C017, 69.97932
592.337616, C017, 31.56677
593.236914, C017, 7.678976
593.736524, C017, 7.21121
604.128412, C017, 47.10896
643.297836, C017, 34.95807
643.747485, C017, 16.03332
690.610903, C017, 33.33604
715.041832, C017, 48.95728
773.496202, C017, 51.30653
792.681226, C017, 15.42423
835.8974909999999, C017, 36.17207
841.193357, C017, 8.470181
874.017734, C017, 30.53911
906.842111, C017, 46.66136
949.5088050000001, C017, 51.90854
954.5548659999999, C017, 9.503736
