Time (s), Cell Name, Value
137.043023, C00, 30.25148
185.904881, C00, 6.734737
261.395952, C00, 8.286994
261.945522, C00, 8.885509
262.545055, C00, 11.69616
375.356993, C00, 10.10259
375.70672, C00, 6.456703
376.056447, C00, 5.972086
416.125169, C00, 8.094984
416.374974, C00, 6.046739
416.67474, C00, 6.439135
460.490537, C00, 8.323777
553.5678799999999, C00, 6.452234
554.3172949999999, C00, 8.617027
585.04331, C00, 10.17058
585.442998, C00, 9.843578
744.518822, C00, 5.865846
772.646865, C00, 10.10792
772.996592, C00, 6.682485
801.424401, C00, 6.760494
882.710948, C00, 7.346272
883.010714, C00, 7.39966
939.966254, C00, 10.12868
991.775811, C00, 6.292776
998.370663, C00, 20.75266
1092.097499, C00, 5.787354
1149.202922, C00, 10.04713
1153.59949, C00, 6.289813
8.943019, C01, 11.92015
11.291186, C01, 12.76143
23.581592, C01, 12.34672
83.085143, C01, 10.99215
137.342789, C01, 16.68567
153.180426, C01, 21.47038
178.660536, C01, 9.09663
180.808859, C01, 18.6368
231.469313, C01, 16.24376
232.018884, C01, 12.69987
260.996264, C01, 13.29381
261.495874, C01, 17.20588
262.445133, C01, 11.62996
276.883862, C01, 9.423594
288.374892, C01, 17.79527
324.546656, C01, 16.64161
327.644238, C01, 9.818301
352.624738, C01, 10.58529
376.70594, C01, 10.68235
376.905784, C01, 10.91734
388.596658, C01, 14.54643
389.745761, C01, 10.87518
427.516277, C01, 8.804933
460.940186, C01, 11.44623
502.207972, C01, 18.89167
523.941007, C01, 15.78899
527.8379650000001, C01, 8.341791
532.834065, C01, 8.430514
533.133831, C01, 15.70495
535.332115, C01, 10.553
569.305595, C01, 9.989376
569.655322, C01, 8.565825
610.723264, C01, 14.38637
611.172913, C01, 8.575388
737.624204, C01, 18.82724
738.173775, C01, 8.513042
761.355679, C01, 13.69551
761.805328, C01, 8.355829
801.024713, C01, 8.731382
801.474362, C01, 9.609774
881.5618449999999, C01, 8.591804
948.6594679999999, C01, 16.44317
949.908493, C01, 10.19847
960.350342, C01, 20.35253
995.373003, C01, 14.76729
1115.878935, C01, 8.901182
1116.328584, C01, 16.16003
