Time (s), Cell Name, Value
15.238105, C00, 17.5277
15.48791, C00, 24.11864
16.686974, C00, 20.21528
23.431709, C00, 18.26498
30.026561, C00, 14.56376
32.474649, C00, 27.27957
43.565992, C00, 39.82116
68.746336, C00, 18.07549
72.94306, C00, 20.85932
119.057063, C00, 51.24172
135.744037, C00, 40.32182
149.783078, C00, 35.87323
169.317829, C00, 15.86345
171.36623, C00, 15.05864
172.415411, C00, 31.41487
174.263968, C00, 23.47541
206.688657, C00, 26.00281
209.086785, C00, 15.42901
230.120366, C00, 40.00003
244.958783, C00, 14.89781
260.446692, C00, 31.24808
286.676218, C00, 32.94071
289.374112, C00, 27.16445
364.115768, C00, 18.06708
374.657539, C00, 35.1418
395.591198, C00, 39.72147
434.6607, C00, 15.04813
458.841824, C00, 33.94538
470.182971, C00, 25.13671
490.017488, C00, 23.3426
492.565499, C00, 41.15481
523.741163, C00, 21.93213
539.828605, C00, 15.82787
554.267334, C00, 32.61658
574.301695, C00, 30.66216
579.197873, C00, 26.75015
601.630362, C00, 26.03033
612.721704, C00, 35.72844
615.119832, C00, 31.50441
629.808366, C00, 39.52814
685.6148030000001, C00, 29.06601
700.802947, C00, 36.42096
705.199515, C00, 30.50894
737.724126, C00, 28.14138
741.221396, C00, 15.71172
772.147255, C00, 35.51427
775.694486, C00, 15.77011
786.236257, C00, 32.28693
800.575064, C00, 37.99844
822.957592, C00, 19.77249
834.048934, C00, 21.99407
845.889691, C00, 28.64443
852.534504, C00, 27.79325
853.183997, C00, 22.0538
867.372921, C00, 22.73925
882.011494, C00, 16.84396
892.653187, C00, 19.7876
894.651627, C00, 30.16426
899.897532, C00, 27.74194
917.433843, C00, 37.66586
929.77421, C00, 23.56766
977.087277, C00, 24.74423
998.520546, C00, 17.92233
1008.862473, C00, 25.94544
1011.160679, C00, 16.77378
1053.477646, C00, 16.14084
1055.376164, C00, 17.6286
1111.732172, C00, 21.37608
1116.228662, C00, 21.50055
1117.277843, C00, 21.05131
1134.764193, C00, 23.3092
1147.554209, C00, 37.87954
1161.293484, C00, 23.65682
1164.690832, C00, 17.25595
1176.181862, C00, 22.62663
1200.512869, C00, 26.91995
113.361509, C01, 13.2301
116.958701, C01, 21.49582
199.444312, C01, 15.13983
409.830083, C01, 9.652876
426.117369, C01, 10.56425
426.317213, C01, 9.355945
463.388275, C01, 20.43019
496.062769, C01, 10.08511
496.362535, C01, 15.21588
557.664682, C01, 22.22813
581.845806, C01, 21.35136
671.675684, C01, 14.42737
790.432981, C01, 10.11745
838.645346, C01, 21.1475
921.980294, C01, 13.52469
922.429943, C01, 12.26856
952.356582, C01, 19.59696
953.006075, C01, 8.705828
975.838252, C01, 12.42214
1000.71883, C01, 10.3891
1090.898435, C01, 11.33932
1093.64629, C01, 9.59197
1118.12718, C01, 16.7009
86.382569, C02, 9.00919
274.086046, C02, 39.92403
317.951804, C02, 36.50647
465.236832, C02, 55.81572
517.4460759999999, C02, 35.53815
523.14163, C02, 9.831987
822.008333, C02, 52.79416
912.6375870000001, C02, 8.82786
929.77421, C02, 9.047792
944.662588, C02, 32.65748
999.71961, C02, 8.374001
1156.996838, C02, 10.90667
1206.258384, C02, 57.03617
1233.886817, C02, 32.17367
1247.176443, C02, 36.43514
1249.924298, C02, 35.29523
