theInfoScore,FadPlusorMinus,MouseID,cohortID
2.73840074298828,1,5507,0
2.45697971511417,1,5507,0
5.011334364989,1,5507,0
1.25489922340319,1,5507,0
0.209783553358866,1,5507,0
1.6985620847189,1,5507,0
1.79984593865502,1,5507,0
11.2853057331811,1,5507,0
2.4875653128165,1,5507,0
1.41375422809809,1,5507,0
4.3847219714397,1,5507,0
2.22099758277846,1,5507,0
3.0209741826304,1,5507,0
2.18123371743068,1,5507,0
0.694346231970844,1,5507,0
1.91617364903386,1,5507,0
0.801468619730397,1,5507,0
0.765502989729117,1,5507,0
6.45866039849146,1,5507,0
2.27964479812507,1,5507,0
2.10245319371129,1,5507,0
3.88572327036292,1,5511,0
2.94345551391337,1,5511,0
1.94259323154975,1,5511,0
2.28894134548001,1,5511,0
2.37363820524501,1,5511,0
0.887540594666119,1,5511,0
2.76604245362399,1,5511,0
0.660166210313481,1,5511,0
3.58593393016016,1,5511,0
0.97399708816347,1,5511,0
1.60183576016027,1,5511,0
2.60880178134588,1,5511,0
0.508227096679909,1,5511,0
1.5820318025636,1,5511,0
1.1277380825559,1,5511,0
1.03314767420569,1,6025,1
0.826282473667482,1,6025,1
2.2748715332166,1,6025,1
2.02674234207718,1,6025,1
1.30300252785347,1,6025,1
2.06436509319756,1,6025,1
0.953519626656057,1,6025,1
2.29272905858818,1,6025,1
0.870452333108314,1,6025,1
1.64605198184225,1,6025,1
1.10362243929959,1,6025,1
1.2122830013992,1,6025,1
2.3173558250384,1,6025,1
2.93864899654189,1,6025,1
10.437274919489,1,6025,1
1.20344146653019,1,6025,1
1.84549882055371,1,6025,1
3.69542648814231,1,6025,1
2.85142150260896,1,6025,1
2.48769786289212,1,6025,1
2.93864899654189,1,6025,1
2.25427804400903,1,6026,1
0.618027500311131,1,6026,1
0.794745790486475,1,6026,1
1.80450320112226,1,6026,1
1.76881901827594,1,6026,1
1.58053886328631,1,6026,1
1.32403567764077,1,6026,1
2.05261374395782,1,6026,1
1.4166448798396,1,6026,1
7.30846408217749,1,6026,1
3.22385477274688,1,6026,1
0.807217240408477,1,6026,1
3.93601389653758,1,6026,1
0.785710397461651,1,6026,1
0.324288942074212,1,6026,1
0.354049872350304,1,6026,1
3.08456653175806,1,6026,1
0.96216558794973,1,6026,1
0.942261468919357,1,6026,1
1.05511304370754,1,6026,1
0.277630725974765,1,6026,1
1.46782452057833,1,6026,1
0.503982005833741,1,6026,1
0.741436237049284,1,6026,1
1.13592884326953,1,6026,1
1.45070214582684,1,6026,1
0.596861138939829,1,6026,1
2.84821438637514,1,6026,1
2.22348503805432,1,6026,1
0.865243295384572,1,6026,1
2.26808682487836,1,6026,1
0.833536242457575,1,6026,1
3.41144274997678,1,6027,1
3.75015295786562,1,6027,1
1.2984252948464,1,6027,1
0.234267253336704,1,6027,1
8.92534872922161,1,6027,1
0.888240889377062,1,6027,1
4.441184621603,1,6027,1
2.25226743644324,1,6027,1
4.88263030312845,1,6027,1
2.92232279010255,1,6027,1
5.61895721304561,1,6027,1
5.95913632854145,1,6027,1
3.40269772228903,1,6027,1
2.75169761945705,1,6027,1
3.46574449317168,1,6027,1
0.788811723629213,1,6027,1
0.842433498407311,1,6027,1
1.38130409623756,1,6027,1
3.47845271578758,1,6027,1
4.03764457138931,1,6027,1
2.35196041997406,1,6027,1
4.21195842366404,1,6027,1
1.9936569240466,1,6027,1
2.00381412369642,1,6027,1
2.16949557240526,1,6027,1
1.43746652905457,1,6027,1
4.42754109382774,1,6027,1
1.53076358535521,1,6027,1
1.30703692935615,1,6027,1
2.96733459704256,1,6027,1
2.81118594133496,1,6027,1
2.44956908097178,1,6027,1
4.39058052235987,1,6027,1
3.49138858112083,1,6027,1
2.01058175032578,1,6027,1
5.35756002595717,1,6027,1
1.92862349911846,1,6027,1
4.92257826012693,1,6027,1
1.53787196129615,1,6027,1
1.75929675753216,1,6027,1
3.15232680672528,1,6027,1
0.99799983141218,1,6027,1
2.25667509533157,1,6027,1
1.94938448717045,1,6027,1
4.755682001868,1,6028,1
2.64060315512935,1,6028,1
1.47156240892013,1,6028,1
2.55799805885425,1,6028,1
0.449613530113933,1,6028,1
0.282597281297202,1,6028,1
5.30703317216107,1,6028,1
0.957004758224951,1,6028,1
2.31652640745158,1,6028,1
1.05591035865893,1,6028,1
0.539086594695919,1,6028,1
1.58183236243493,1,6028,1
1.10276303542079,1,6028,1
0.430092099017527,1,6028,1
2.94230550430816,1,6028,1
2.95914436065524,1,6028,1
1.3573795241836,1,6028,1
5.82415970458233,1,6028,1
3.93721920516876,1,6029,1
2.91815385635542,1,6029,1
1.72004643073627,1,6029,1
0.348116886928279,1,6029,1
1.01993417799526,1,6029,1
3.71689420723387,1,6029,1
3.23098387270769,1,6029,1
1.2848289437074,1,6029,1
0.440082397261086,1,6029,1
1.95151858243761,1,6029,1
1.92613557752135,1,6029,1
1.6186573315001,1,6029,1
17.4943366319007,1,6029,1
0.394856327885393,1,6029,1
1.33830580641011,1,6029,1
3.04030290022914,1,6029,1
1.23590763711384,1,6029,1
0.664287399507524,1,6029,1
1.70700102378069,1,6029,1
1.28825979124251,1,6029,1
0.269580614913712,1,6029,1
5.33014854433809,1,6029,1
3.71243629816421,1,6029,1
0.510226255387101,1,6029,1
0.891520542236118,1,6029,1
2.46465559489146,1,6029,1
3.41336814036198,-1,6039,1
0.145845140993724,-1,6039,1
0.328309586442497,-1,6039,1
0.0537094289636401,-1,6039,1
0.664269933940606,-1,6039,1
2.24514986575978,-1,6041,1
0.922086601969778,-1,6041,1
0.478752601757792,-1,6041,1
2.19174605277492,-1,6041,1
4.63355845769043,-1,6041,1
2.95245175407728,-1,6041,1
2.01820703027092,-1,6041,1
1.83851483111677,-1,6041,1
1.78323853553785,-1,6041,1
2.715351253391,-1,6041,1
2.00578327411662,-1,6041,1
4.17128658935085,-1,6041,1
4.2276734862365,-1,6041,1
2.01482514719548,-1,6041,1
1.87099095731621,-1,6041,1
0.756342271426269,-1,6041,1
1.12410480638361,-1,6041,1
1.06023469478438,-1,6041,1
1.88687849356141,-1,5508,0
1.49421313040398,-1,5508,0
1.14593524266679,-1,5508,0
5.44216952415048,-1,5508,0
1.34236673256042,-1,5508,0
0.600233540583802,-1,5508,0
3.27302652267856,-1,5508,0
3.22790787305014,-1,5508,0
3.6694002015022,-1,5508,0
2.18076015714261,-1,5508,0
2.1665474585653,-1,5508,0
3.49287878995442,-1,5508,0
0.312525397918476,-1,5508,0
4.50606769024047,-1,5508,0
2.22557616286647,-1,5508,0
8.01573679693933,-1,5508,0
5.5645776468448,-1,5508,0
3.25107247876106,-1,5508,0
4.03617489634997,-1,5508,0
3.38325037746449,-1,5508,0
1.62478178430704,-1,5508,0
0.883651409932218,-1,5508,0
2.11983683151789,-1,5508,0
3.71985522820964,-1,5508,0
3.33923795785228,-1,5508,0
0.700316176027818,-1,5508,0
1.73714205666444,-1,5508,0
1.15926927767068,-1,5508,0
1.92119709031822,-1,5508,0
4.28886904826746,-1,5508,0
5.2957723607181,-1,5508,0
1.5685393385544,-1,5508,0
1.98225983054705,-1,5508,0
0.642807150482864,-1,5508,0
2.0457361165383,-1,5508,0
3.55300334200451,-1,5508,0
5.17672827529646,-1,5508,0
1.76643543194814,-1,5508,0
0.361255294744523,-1,5508,0
6.31181954620622,-1,5508,0
3.83794490222164,-1,5508,0
2.34371370094492,-1,5391,0
0.533855233079082,-1,5391,0
1.22866595809631,-1,5391,0
2.61917338438443,-1,5391,0
0.642950038395701,-1,5391,0
0.695294853453714,-1,5391,0
1.7242518103119,-1,5391,0
4.57128831753874,-1,5391,0
1.20469477373803,-1,5391,0
2.52986696942196,-1,5391,0
2.17585683018164,-1,5391,0
2.39559319315416,-1,5399,0
3.20918796378816,-1,5399,0
1.17566035870503,-1,5399,0
1.46704335898403,-1,5399,0
8.03105660663824,-1,5399,0
0.678848876555342,-1,5399,0
4.91236167823949,-1,5399,0
6.5591311139357,-1,5399,0
1.46403688275358,-1,5399,0
5.01799792770398,-1,5399,0
1.09608306985207,-1,5399,0
3.06708052184834,-1,5399,0
4.11997545174404,-1,5399,0
0.613467301705183,-1,5455,0
2.98772451257975,-1,5455,0
1.9401176142593,-1,5455,0
0.404211011314016,-1,5455,0
1.37798404617478,-1,5455,0
2.16367902498241,-1,5455,0
2.11561472072971,-1,5455,0
0.618382326661978,-1,5455,0
5.51905213350968,-1,5455,0
2.2669383334429,-1,5455,0
0.374825415831188,-1,5455,0
1.30158960386327,-1,5455,0
3.9216494702207,-1,5455,0
1.52465918642145,-1,5455,0
4.08006937992905,-1,5455,0
1.58918916615798,-1,5455,0
3.30484013325454,-1,5455,0
0.453475752363293,-1,5455,0
0.414274055564079,-1,5455,0
0.129676691020014,-1,5455,0
1.44165948431209,-1,5455,0
1.57228192285288,-1,5455,0
1.15773064486352,-1,5455,0
0.314886537238543,-1,5455,0
1.8219767845466,-1,5455,0
1.73512908674428,-1,5455,0
0.587647742374453,-1,5455,0
0.447198689795381,-1,5455,0
1.61781572270593,-1,5455,0
1.35164428900132,-1,5455,0
1.32256901774732,-1,5455,0
0.409745466674962,-1,5455,0
0.600147688622799,-1,5455,0
2.10326989978371,-1,5455,0
0.892591803041693,-1,5455,0
0.40614187340089,-1,5455,0
8.77735514347308,-1,5455,0
0.0817931855826815,-1,5455,0
0.981676021911884,-1,5455,0
2.15968888834437,-1,5455,0
1.38366041005805,-1,5455,0
2.7090312851393,-1,5455,0
1.49356308677388,-1,5455,0
0.397142539288244,-1,5455,0
3.25381415019122,-1,5455,0
3.7832390787607,-1,5455,0
1.2008609887336,-1,5455,0
3.4069399722883,-1,5455,0
2.17238524166841,-1,5455,0
1.43901429537968,-1,5455,0
1.90904460830956,-1,5455,0
2.94922170069301,-1,5455,0
1.55127093378964,-1,5455,0
0.920610940590135,-1,5455,0
2.44089203593772,-1,5455,0
1.8942404171443,-1,5455,0
1.07019906100958,-1,5455,0
17.179226525157,-1,6412,1
5.34202713417748,-1,6412,1
5.05705592482155,-1,6412,1
4.6479344028823,-1,6416,1
2.31212640313659,-1,6416,1
2.1404705564473,-1,6416,1
1.22645106922822,-1,6416,1
5.06995888749527,-1,6416,1
0.648177886367275,-1,6416,1
0.393847665173919,-1,6416,1
1.88205864197408,-1,6416,1
5.29729152301681,-1,6416,1
2.72234611966334,-1,6416,1
2.27142568427945,-1,6416,1
1.40820944554466,-1,6416,1
3.70195988981359,-1,6416,1
2.27031788081841,-1,6416,1
3.36415535578725,-1,6416,1
2.26160137656594,-1,6416,1
1.68159239064319,-1,6416,1
0.85442884446156,-1,6416,1
0.34110409180119,-1,6416,1
4.71893445830162,-1,6416,1
2.39436377875523,-1,6416,1
4.91273367612503,-1,6416,1
2.34169989827282,-1,6416,1
1.47478216385868,-1,6416,1
1.08375514035369,-1,6416,1
5.48230323258536,-1,6416,1
3.82059630031631,-1,6416,1
2.15632848761555,-1,6416,1
2.35902638033608,-1,6416,1
3.55350786322362,-1,6416,1
4.9637422185938,-1,6416,1
0.517543008037433,-1,6416,1
1.0770407930358,-1,6416,1
3.68015771622601,-1,6416,1
9.83217435598719,-1,6416,1
6.11469696313103,-1,6416,1
5.54462543332301,-1,6416,1
5.93328782083823,-1,6416,1
2.87469724330395,-1,6416,1
1.80977892216731,-1,6431,1
0.489890676538659,-1,6431,1
1.77272473097761,-1,6431,1
-0.0103730801626481,-1,6431,1
5.58946494233487,-1,6431,1
0.244569458570993,-1,6431,1
0.574372742151641,-1,6431,1
2.28300901379624,-1,6431,1
0.895495550554309,-1,6431,1
0.180020643694136,-1,6431,1
0.463206826819665,-1,6431,1
0.445911666910196,-1,6431,1
0.875235182693718,-1,6431,1
0.741913166913463,-1,6431,1
1.03023681647408,-1,6431,1
0.684395305618426,-1,6431,1
0.22490515824276,-1,6431,1
0.197616084350433,-1,6431,1
1.8348208509407,-1,6431,1
0.737050476398079,-1,6431,1
1.6156118444661,-1,6431,1
0.435049364572416,-1,6431,1
1.10506392533208,-1,6431,1
1.13397563669679,-1,6431,1
1.62418865687541,-1,6431,1
0.451949001419962,-1,6431,1
0.396301776810326,-1,6431,1
1.51087007571706,-1,6431,1
-0.134103693990678,-1,6431,1
1.00634802951339,-1,6431,1
