stabilityAverage,FadPlusorMinus,MouseID,cohortID
0.785398163397448,1,5507,0
0.199334998215051,1,5507,0
-0.0332840818879119,1,5507,0
0.191344250395987,1,5507,0
0.0435098068964407,1,5507,0
0,1,5507,0
0.392699081698724,1,5507,0
-0.0868150081666808,1,5507,0
0.459316012414003,1,5507,0
-0.0501737013776048,1,5507,0
0,1,5507,0
0,1,5507,0
0.0546066192358192,1,5507,0
-0.0332840818879119,1,5507,0
0.00149490859326079,1,5507,0
-0.00594426231791673,1,5507,0
0,1,5507,0
0.350023929599168,1,5507,0
-0.0604275499788401,1,5507,0
0.0655812830765609,1,5507,0
0,1,5507,0
-0.0665681637758238,1,5511,0
0.0178341964759067,1,5511,0
0.15165136448734,1,5511,0
-0.0332840818879119,1,5511,0
0.392699081698724,1,5511,0
0.33780878510225,1,5511,0
0.0508906366322219,1,5511,0
0.187606684295536,1,5511,0
-0.308668257781595,1,5511,0
-0.203623765278308,1,5511,0
0,1,5511,0
-0.0332840818879119,1,5511,0
-0.0921021075399178,1,5511,0
0.785398163397448,1,5511,0
0.221697554229534,1,5511,0
0.2530655906101,1,6025,1
-0.0332840818879119,1,6025,1
-0.0402039823310952,1,6025,1
-0.0332840818879119,1,6025,1
-0.253636360482051,1,6025,1
0.577280521207465,1,6025,1
0,1,6025,1
-0.0443414283259526,1,6025,1
-0.133262080309498,1,6025,1
0,1,6025,1
0,1,6025,1
-0.0332840818879119,1,6025,1
-0.0269214461276993,1,6025,1
0,1,6025,1
0,1,6025,1
0.238830592217075,1,6025,1
0,1,6025,1
0,1,6025,1
-0.163138665060999,1,6025,1
0.266503595030233,1,6025,1
-0.25278193847468,1,6025,1
-0.0185229743402449,1,6026,1
0,1,6026,1
-0.146012653904768,1,6026,1
-0.0479525624271352,1,6026,1
0.478606963350537,1,6026,1
-0.281807931398206,1,6026,1
-0.176029307335669,1,6026,1
0.45384616850627,1,6026,1
0.267970591194862,1,6026,1
0.0956157243304053,1,6026,1
-0.0752489376360191,1,6026,1
-0.0585676045497148,1,6026,1
0.313397232837138,1,6026,1
0.424441923634527,1,6026,1
-0.105707554329111,1,6026,1
-0.0332840818879119,1,6026,1
-0.013999991642649,1,6026,1
0,1,6026,1
-0.0332840818879119,1,6026,1
-0.0665681637758238,1,6026,1
-0.144482352581869,1,6026,1
-0.140578550420921,1,6026,1
-0.0977712686770863,1,6026,1
-0.145547856458434,1,6026,1
-0.0478618915549851,1,6026,1
0.352296683206816,1,6026,1
-0.029314355953124,1,6026,1
-0.220044225670338,1,6026,1
0.217101830703973,1,6026,1
-0.125617168228085,1,6026,1
-0.205533640472378,1,6026,1
-0.0797351188114208,1,6026,1
0,1,6027,1
-0.073105689916673,1,6027,1
-0.0961708958760666,1,6027,1
0.785398163397448,1,6027,1
0.105410306658629,1,6027,1
0.555839159523066,1,6027,1
-0.0199628868783557,1,6027,1
-0.155578497578498,1,6027,1
-0.0332840818879119,1,6027,1
0,1,6027,1
0,1,6027,1
0.25522141463881,1,6027,1
-0.0455897703253256,1,6027,1
0.0457850581968427,1,6027,1
0.151156951574815,1,6027,1
0,1,6027,1
0,1,6027,1
0.315160817927594,1,6027,1
-0.0700438499953199,1,6027,1
0.685783453939216,1,6027,1
0,1,6027,1
0,1,6027,1
0,1,6027,1
0,1,6027,1
-0.0665681637758238,1,6027,1
0.173293979882164,1,6027,1
-0.0332840818879119,1,6027,1
0,1,6027,1
0,1,6027,1
0,1,6027,1
0.0667646251849364,1,6027,1
-0.0819110156586236,1,6027,1
0,1,6027,1
-0.430055599497076,1,6027,1
0,1,6027,1
-0.0738490188307579,1,6027,1
-0.0387623859501089,1,6027,1
-0.0967843601949126,1,6027,1
-0.106498451254465,1,6027,1
-0.0662639481930469,1,6027,1
0.316098548957766,1,6027,1
0,1,6027,1
