eventRatePerCell,FadPlusorMinus,MouseID,cohortID
0.0143212591946436,1,6025,0
0.00660981193598936,1,6025,0
0.00440654129065957,1,6025,0
0.0253376124212925,1,6025,0
0.0154228945173085,1,6025,0
0.00110163532266489,1,6025,0
0.00110163532266489,1,6025,0
0.0231343417759628,1,6025,0
0.00330490596799468,1,6025,0
0.00110163532266489,1,6025,0
0.00110163532266489,1,6025,0
0.00660981193598936,1,6025,0
0.00440654129065957,1,6025,0
0.0198294358079681,1,6025,0
0.0165245298399734,1,6025,0
0.0110163532266489,1,6025,0
0.0231343417759628,1,6025,0
0.00220327064532979,1,6025,0
0.00220327064532979,1,6025,0
0.00330490596799468,1,6025,0
0.0198294358079681,1,6025,0
0.00220327064532979,1,6025,0
0.0165245298399734,1,6025,0
0.0363539656479415,1,6025,0
0.00991471790398404,1,6025,0
0.00110163532266489,1,6025,0
0.0176261651626383,1,6025,0
0.00440654129065957,1,6025,0
0.020931071130633,1,6025,0
0.00881308258131915,1,6025,0
0.0121179885493138,1,6025,0
0.00220327064532979,1,6025,0
0.00220327064532979,1,6025,0
0.0275408830666223,1,6025,0
0.0165245298399734,1,6025,0
0.0110163532266489,1,6025,0
0.0121179885493138,1,6025,0
0.00550817661332447,1,6025,0
0.00110163532266489,1,6025,0
0.0121179885493138,1,6025,0
0.0220327064532979,1,6025,0
0.00330490596799468,1,6025,0
0.00991471790398404,1,6025,0
0.00110163532266489,1,6025,0
0.00660981193598936,1,6025,0
0.00220327064532979,1,6025,0
0.0539801308105798,1,6025,0
0.00220327064532979,1,6025,0
0.00220327064532979,1,6025,0
0.00110163532266489,1,6025,0
0.00110163532266489,1,6025,0
0.00881308258131915,1,6025,0
0.00550817661332447,1,6025,0
0.00881308258131915,1,6025,0
0.0330490596799468,1,6025,0
0.00660981193598936,1,6025,0
0.00991471790398404,1,6025,0
0.00330490596799468,1,6025,0
0.00110163532266489,1,6025,0
0.00110163532266489,1,6025,0
0.00110163532266489,1,6025,0
0.0407605069386011,1,6025,0
0.0143212591946436,1,6025,0
0.0231343417759628,1,6025,0
0.00660981193598936,1,6025,0
0.00330490596799468,1,6025,0
0.00330490596799468,1,6025,0
0.00660981193598936,1,6025,0
0.00330490596799468,1,6025,0
0.00220327064532979,1,6025,0
0.00110163532266489,1,6025,0
0.00330490596799468,1,6025,0
0.00991471790398404,1,6025,0
0.00330490596799468,1,6025,0
0.00330490596799468,1,6025,0
0.0231343417759628,1,6025,0
0.0253376124212925,1,6025,0
0.00550817661332447,1,6025,0
0.00440654129065957,1,6025,0
0.00440654129065957,1,6025,0
0.0132196238719787,1,6025,0
0.00440654129065957,1,6025,0
0.0165245298399734,1,6025,0
0.00330490596799468,1,6025,0
0.00110163532266489,1,6025,0
0.0231343417759628,1,6025,0
0.0738095666185479,1,6025,0
0.05177686016525,1,6025,0
0.0451670482292606,1,6025,0
0.0473703188745904,1,6025,0
0.0649964840372287,1,6025,0
0.00220327064532979,1,6025,0
0.00220327064532979,1,6025,0
0.0132196238719787,1,6025,0
0.139907685978441,1,6025,0
0.00110163532266489,1,6025,0
0.041862142261266,1,6025,0
0.0187278004853032,1,6025,0
0.00991471790398404,1,6025,0
0.00991471790398404,1,6025,0
0.00110163532266489,1,6025,0
0.0870291904905266,1,6025,0
0.0121179885493138,1,6025,0
0.00110163532266489,1,6025,0
0.00220327064532979,1,6025,0
0.00110163532266489,1,6025,0
0.00330490596799468,1,6025,0
0.00220327064532979,1,6025,0
0.0319474243572819,1,6025,0
0.102452085007835,1,6025,0
0.00330490596799468,1,6025,0
0.00220327064532979,1,6025,0
0.0859275551678617,1,6025,0
0.0330490596799468,1,6025,0
0.00550817661332447,1,6025,0
0.00330490596799468,1,6025,0
0.00330490596799468,1,6025,0
0.0187278004853032,1,6025,0
0.030845789034617,1,6025,0
0.0264392477439574,1,6025,0
0.00550817661332447,1,6025,0
0.0187278004853032,1,6025,0
0.0132196238719787,1,6025,0
0.00550817661332447,1,6025,0
0.00220327064532979,1,6025,0
0.00110163532266489,1,6025,0
0.00110163532266489,1,6025,0
0.0110163532266489,1,6025,0
0.0121179885493138,1,6025,0
0.00220327064532979,1,6025,0
0.00771144725865425,1,6025,0
0.00110163532266489,1,6025,0
0.00220327064532979,1,6025,0
0.00991471790398404,1,6025,0
0.00110163532266489,1,6025,0
0.020931071130633,1,6025,0
0.00110163532266489,1,6025,0
0.00550817661332447,1,6025,0
0.0143212591946436,1,6025,0
0.0143212591946436,1,6025,0
0.0165245298399734,1,6025,0
0.00440654129065957,1,6025,0
0.0121179885493138,1,6025,0
0.00110163532266489,1,6025,0
0.030845789034617,1,6025,0
0.0176261651626383,1,6025,0
0.00550817661332447,1,6025,0
0.0484719541972553,1,6025,0
0.0121179885493138,1,6025,0
0.00550817661332447,1,6025,0
0.0176261651626383,1,6025,0
0.00660981193598936,1,6025,0
0.0297441537119521,1,6025,0
0.00771144725865425,1,6025,0
0.00771144725865425,1,6025,0
0.00330490596799468,1,6025,0
0.00440654129065957,1,6025,0
0.0165245298399734,1,6025,0
0.0275408830666223,1,6025,0
0.00881308258131915,1,6025,0
0.00110163532266489,1,6025,0
0.00550817661332447,1,6025,0
0.0121179885493138,1,6025,0
0.00440654129065957,1,6025,0
0.00330490596799468,1,6025,0
0.00110163532266489,1,6025,0
0.10796026162116,1,6025,0
0.00550817661332447,1,6025,0
0.00220327064532979,1,6025,0
0.030845789034617,1,6025,0
0.00330490596799468,1,6025,0
0.0286425183892872,1,6025,0
0.0154228945173085,1,6025,0
0.00440654129065957,1,6025,0
0.00220327064532979,1,6025,0
0.00220327064532979,1,6025,0
0.00220327064532979,1,6025,0
0.00881308258131915,1,6025,0
0.0154228945173085,1,6025,0
0.00550817661332447,1,6025,0
0.0121179885493138,1,6025,0
0.00550817661332447,1,6025,0
0.00440654129065957,1,6025,0
0.0220327064532979,1,6025,0
0.0198294358079681,1,6025,0
0.0198294358079681,1,6025,0
0.0110163532266489,1,6025,0
0.00660981193598936,1,6025,0
0.00550817661332447,1,6025,0
0.0132196238719787,1,6025,0
0.00110163532266489,1,6025,0
0.00330490596799468,1,6025,0
0.0165245298399734,1,6025,0
0.0110163532266489,1,6025,0
0.00440654129065957,1,6025,0
0.00220327064532979,1,6025,0
0.00991471790398404,1,6025,0
0.00110163532266489,1,6025,0
0.00330490596799468,1,6025,0
0.00110163532266489,1,6025,0
0.00330490596799468,1,6025,0
0.0165245298399734,1,6025,0
0.0429637775839308,1,6025,0
0.0121179885493138,1,6025,0
0.0165245298399734,1,6025,0
0.00110163532266489,1,6025,0
0.0121179885493138,1,6025,0
0.0121179885493138,1,6025,0
0.020931071130633,1,6025,0
0.00110163532266489,1,6025,0
0.0220327064532979,1,6025,0
0.00991471790398404,1,6025,0
0.020931071130633,1,6025,0
0.0143212591946436,1,6025,0
0.00110163532266489,1,6025,0
0.00220327064532979,1,6025,0
0.0462686835519255,1,6025,0
0.00660981193598936,1,6025,0
0.00110163532266489,1,6025,0
0.00771144725865425,1,6025,0
0.0297441537119521,1,6025,0
0.00110163532266489,1,6025,0
0.00771144725865425,1,6025,0
0.0110163532266489,1,6025,0
0.00440654129065957,1,6025,0
0.00440654129065957,1,6025,0
0.020931071130633,1,6025,0
0.00220327064532979,1,6025,0
0.0341506950026117,1,6025,0
0.00330490596799468,1,6025,0
0.00330490596799468,1,6025,0
0.00330490596799468,1,6025,0
0.0132196238719787,1,6025,0
0.0297441537119521,1,6025,0
0.0242359770986277,1,6025,0
0.00220327064532979,1,6025,0
0.00220327064532979,1,6025,0
0.0286425183892872,1,6025,0
0.00660981193598936,1,6025,0
0.0286425183892872,1,6025,0
0.0462686835519255,1,6025,0
0.0132196238719787,1,6025,0
0.00110163532266489,1,6025,0
0.0264392477439574,1,6025,0
0.0253376124212925,1,6025,0
0.0231343417759628,1,6025,0
0.00440654129065957,1,6025,0
0.0176261651626383,1,6025,0
0.00440654129065957,1,6025,0
0.0330490596799468,1,6025,0
0.00771144725865425,1,6025,0
0.0154228945173085,1,6025,0
0.0176261651626383,1,6025,0
0.0154228945173085,1,6025,0
0.0132196238719787,1,6025,0
0.020931071130633,1,6025,0
0.00220327064532979,1,6025,0
0.00991471790398404,1,6025,0
0.00110163532266489,1,6025,0
0.0110163532266489,1,6025,0
0.00110163532266489,1,6025,0
0.00110163532266489,1,6025,0
0.0154228945173085,1,6025,0
0.00110163532266489,1,6025,0
0.00110163532266489,1,6025,0
0.0220327064532979,1,6025,0
0.0198294358079681,1,6025,0
0.00220327064532979,1,6025,0
0.0198294358079681,1,6025,0
0.0121749465799869,1,6026,0
0.0143885732308936,1,6026,0
0.00553406662726677,1,6026,0
0.0166021998818003,1,6026,0
0.0365248397399607,1,6026,0
0.0675156128526546,1,6026,0
0.0221362665090671,1,6026,0
0.0453793463435875,1,6026,0
0.00553406662726677,1,6026,0
0.0320975864381473,1,6026,0
0.0298839597872405,1,6026,0
0.0298839597872405,1,6026,0
0.00553406662726677,1,6026,0
0.131710785728949,1,6026,0
0.0132817599054402,1,6026,0
0.0210294531836137,1,6026,0
0.03264097323531,1,6027,0
0.0334779212669847,1,6027,0
0.0142281165384685,1,6027,0
0.00167389606334923,1,6027,0
0.00669558425339693,1,6027,0
0.0334779212669847,1,6027,0
0.0050216881900477,1,6027,0
0.000836948031674616,1,6027,0
0.00920642834842078,1,6027,0
0.0209237007918654,1,6027,0
0.000836948031674616,1,6027,0
0.0133911685067939,1,6027,0
0.00836948031674616,1,6027,0
0.00753253228507155,1,6027,0
0.00334779212669847,1,6027,0
0.00418474015837308,1,6027,0
0.0142281165384685,1,6027,0
0.00334779212669847,1,6027,0
0.00167389606334923,1,6027,0
0.0159020126018177,1,6027,0
0.0451951937104293,1,6027,0
0.000836948031674616,1,6027,0
0.00251084409502385,1,6027,0
0.00334779212669847,1,6027,0
0.000836948031674616,1,6027,0
0.00418474015837308,1,6027,0
0.000836948031674616,1,6027,0
0.000836948031674616,1,6027,0
0.0050216881900477,1,6027,0
0.000836948031674616,1,6027,0
0.0309670771719608,1,6027,0
0.0242714929185639,1,6027,0
0.0368257133936831,1,6027,0
0.00669558425339693,1,6027,0
0.01088032441177,1,6027,0
0.00334779212669847,1,6027,0
0.0100433763800954,1,6027,0
0.039336557488707,1,6027,0
0.0485429858371277,1,6027,0
0.0811839590724378,1,6027,0
0.0267823370135877,1,6027,0
0.0184128566968416,1,6027,0
0.0184128566968416,1,6027,0
0.00753253228507155,1,6027,0
0.0142281165384685,1,6027,0
0.0100433763800954,1,6027,0
0.00167389606334923,1,6027,0
0.00251084409502385,1,6027,0
0.0527277259955008,1,6027,0
0.00167389606334923,1,6027,0
0.00167389606334923,1,6027,0
0.0569124661538739,1,6027,0
0.00167389606334923,1,6027,0
0.0259453889819131,1,6027,0
0.000836948031674616,1,6027,0
0.0234345448868893,1,6027,0
0.000836948031674616,1,6027,0
0.000836948031674616,1,6027,0
0.0050216881900477,1,6027,0
0.00251084409502385,1,6027,0
0.0292931811086116,1,6027,0
0.0368257133936831,1,6027,0
0.00251084409502385,1,6027,0
0.0451951937104293,1,6027,0
0.00167389606334923,1,6027,0
0.0050216881900477,1,6027,0
0.0050216881900477,1,6027,0
0.00251084409502385,1,6027,0
0.000836948031674616,1,6027,0
0.00418474015837308,1,6027,0
0.00334779212669847,1,6027,0
0.00167389606334923,1,6027,0
0.0225975968552146,1,6027,0
0.00334779212669847,1,6027,0
0.00753253228507155,1,6027,0
0.000836948031674616,1,6027,0
0.0117172724434446,1,6027,0
0.00167389606334923,1,6027,0
0.0334779212669847,1,6027,0
0.00251084409502385,1,6027,0
0.0150650645701431,1,6027,0
0.00167389606334923,1,6027,0
0.0493799338688024,1,6027,0
0.0050216881900477,1,6027,0
0.050216881900477,1,6027,0
0.00836948031674616,1,6027,0
0.0125542204751192,1,6027,0
0.00251084409502385,1,6027,0
0.01088032441177,1,6027,0
0.0560755181221993,1,6027,0
0.00251084409502385,1,6027,0
0.0100433763800954,1,6027,0
0.0376626614253577,1,6027,0
0.0125542204751192,1,6027,0
0.00585863622172231,1,6027,0
0.0309670771719608,1,6027,0
0.00669558425339693,1,6027,0
0.00251084409502385,1,6027,0
0.00251084409502385,1,6027,0
0.0192498047285162,1,6027,0
0.0184128566968416,1,6027,0
0.0050216881900477,1,6027,0
0.00753253228507155,1,6027,0
0.00334779212669847,1,6027,0
0.0050216881900477,1,6027,0
0.0100433763800954,1,6027,0
0.0309670771719608,1,6027,0
0.00669558425339693,1,6027,0
0.0175759086651669,1,6027,0
0.0133911685067939,1,6027,0
0.00167389606334923,1,6027,0
0.0050216881900477,1,6027,0
0.00753253228507155,1,6027,0
0.0175759086651669,1,6027,0
0.0343148692986593,1,6027,0
0.00753253228507155,1,6027,0
0.00669558425339693,1,6027,0
0.0619341543439216,1,6027,0
0.00251084409502385,1,6027,0
0.0050216881900477,1,6027,0
0.00167389606334923,1,6027,0
0.00334779212669847,1,6027,0
0.00920642834842078,1,6027,0
0.000836948031674616,1,6027,0
0.00334779212669847,1,6027,0
0.00585863622172231,1,6027,0
0.00836948031674616,1,6027,0
0.0485429858371277,1,6027,0
0.0887164913575093,1,6027,0
0.0376626614253577,1,6027,0
0.000836948031674616,1,6027,0
0.00669558425339693,1,6027,0
0.000836948031674616,1,6027,0
0.000836948031674616,1,6027,0
0.0142281165384685,1,6027,0
0.00251084409502385,1,6027,0
0.0334779212669847,1,6027,0
0.000836948031674616,1,6027,0
0.0577494141855485,1,6027,0
0.000836948031674616,1,6027,0
0.13056389294124,1,6027,0
0.00418474015837308,1,6027,0
0.00753253228507155,1,6027,0
0.0117172724434446,1,6027,0
0.00753253228507155,1,6027,0
0.02176064882354,1,6027,0
0.00251084409502385,1,6027,0
0.00167389606334923,1,6027,0
0.00334779212669847,1,6027,0
0.0100433763800954,1,6027,0
0.00334779212669847,1,6027,0
0.00585863622172231,1,6027,0
0.00418474015837308,1,6027,0
0.00836948031674616,1,6027,0
0.0050216881900477,1,6027,0
0.00251084409502385,1,6027,0
0.00167389606334923,1,6027,0
0.00334779212669847,1,6027,0
0.000836948031674616,1,6027,0
0.00334779212669847,1,6027,0
0.00251084409502385,1,6027,0
0.00418474015837308,1,6027,0
0.00418474015837308,1,6027,0
0.000836948031674616,1,6027,0
0.000836948031674616,1,6027,0
0.00585863622172231,1,6027,0
0.0117172724434446,1,6027,0
0.00418474015837308,1,6027,0
0.00334779212669847,1,6027,0
0.0150650645701431,1,6027,0
0.00334779212669847,1,6027,0
0.00836948031674616,1,6027,0
0.00418474015837308,1,6027,0
0.00418474015837308,1,6027,0
0.0569124661538739,1,6027,0
0.0778361669457393,1,6027,0
0.0636080504072708,1,6027,0
0.0443582456787547,1,6027,0
0.00585863622172231,1,6027,0
0.0259453889819131,1,6027,0
0.0167389606334923,1,6027,0
0.0142281165384685,1,6027,0
0.0125542204751192,1,6027,0
0.00585863622172231,1,6027,0
0.00418474015837308,1,6027,0
0.00167389606334923,1,6027,0
0.0142281165384685,1,6027,0
0.0661188945022947,1,6027,0
0.00251084409502385,1,6027,0
0.00920642834842078,1,6027,0
0.0552385700905247,1,6027,0
0.00585863622172231,1,6027,0
0.0100433763800954,1,6027,0
0.01088032441177,1,6027,0
0.0167389606334923,1,6027,0
0.00167389606334923,1,6027,0
0.00669558425339693,1,6027,0
0.0050216881900477,1,6027,0
0.00585863622172231,1,6027,0
0.00418474015837308,1,6027,0
0.0125542204751192,1,6027,0
0.00334779212669847,1,6027,0
0.00669558425339693,1,6027,0
0.00251084409502385,1,6027,0
0.00251084409502385,1,6027,0
0.0200867527601908,1,6027,0
0.00585863622172231,1,6027,0
0.000836948031674616,1,6027,0
0.00836948031674616,1,6027,0
0.00669558425339693,1,6027,0
0.00334779212669847,1,6027,0
0.0050216881900477,1,6027,0
0.0117172724434446,1,6027,0
0.00167389606334923,1,6027,0
0.0251084409502385,1,6027,0
0.00167389606334923,1,6027,0
0.00418474015837308,1,6027,0
0.0251084409502385,1,6027,0
0.0150650645701431,1,6027,0
0.0242714929185639,1,6027,0
0.028456233076937,1,6027,0
0.0150650645701431,1,6027,0
0.000836948031674616,1,6027,0
0.00167389606334923,1,6027,0
0.0142281165384685,1,6027,0
0.0225975968552146,1,6027,0
0.0184128566968416,1,6027,0
0.0644449984389455,1,6027,0
0.0527277259955008,1,6027,0
0.118846620497796,1,6027,0
0.169063502398273,1,6027,0
0.00585863622172231,1,6027,0
0.02176064882354,1,6027,0
0.000836948031674616,1,6027,0
0.00334779212669847,1,6027,0
0.000836948031674616,1,6027,0
0.00251084409502385,1,6027,0
0.0443582456787547,1,6027,0
0.0242714929185639,1,6027,0
0.00753253228507155,1,6027,0
0.11968356852947,1,6027,0
0.0100433763800954,1,6027,0
0.00167389606334923,1,6027,0
0.0251084409502385,1,6027,0
0.0117172724434446,1,6027,0
0.00251084409502385,1,6027,0
0.00334779212669847,1,6027,0
0.00418474015837308,1,6027,0
0.000836948031674616,1,6027,0
0.0192498047285162,1,6027,0
0.0050216881900477,1,6027,0
0.0368257133936831,1,6027,0
0.0334779212669847,1,6027,0
0.0368257133936831,1,6027,0
0.0184128566968416,1,6027,0
0.0401735055203816,1,6027,0
0.0225975968552146,1,6027,0
0.0376626614253577,1,6027,0
0.0100433763800954,1,6027,0
0.00920642834842078,1,6027,0
0.0184128566968416,1,6027,0
0.0175759086651669,1,6027,0
0.00585863622172231,1,6027,0
0.00920642834842078,1,6027,0
0.00251084409502385,1,6027,0
0.000836948031674616,1,6027,0
0.00251084409502385,1,6027,0
0.0133911685067939,1,6027,0
0.0050216881900477,1,6027,0
0.00167389606334923,1,6027,0
0.050216881900477,1,6027,0
0.0100433763800954,1,6027,0
0.00167389606334923,1,6027,0
0.0276192850452623,1,6027,0
0.0159020126018177,1,6027,0
0.00334779212669847,1,6027,0
0.0050216881900477,1,6027,0
0.00167389606334923,1,6027,0
0.0150650645701431,1,6027,0
0.0167389606334923,1,6027,0
0.0477060378054531,1,6027,0
0.0468690897737785,1,6027,0
0.000836948031674616,1,6027,0
0.0159020126018177,1,6027,0
0.0050216881900477,1,6027,0
0.00251084409502385,1,6027,0
0.0493799338688024,1,6027,0
0.121357464592819,1,6027,0
0.0292931811086116,1,6027,0
0.100433763800954,1,6027,0
0.109640192149375,1,6027,0
0.0234345448868893,1,6027,0
0.0979229197059301,1,6027,0
0.112151036244399,1,6027,0
0.03264097323531,1,6027,0
0.00585863622172231,1,6027,0
0.00753253228507155,1,6027,0
0.00753253228507155,1,6027,0
0.0142281165384685,1,6027,0
0.115498828371097,1,6027,0
0.0133911685067939,1,6027,0
0.000836948031674616,1,6027,0
0.0159020126018177,1,6027,0
0.0050216881900477,1,6027,0
0.0627711023755962,1,6027,0
0.00418474015837308,1,6027,0
0.0711405826923424,1,6027,0
0.01088032441177,1,6027,0
0.0426843496154054,1,6027,0
0.0267823370135877,1,6027,0
0.0167389606334923,1,6027,0
0.00585863622172231,1,6027,0
0.02176064882354,1,6027,0
0.0334779212669847,1,6027,0
0.0100433763800954,1,6027,0
0.00669558425339693,1,6027,0
0.000836948031674616,1,6027,0
0.00167389606334923,1,6027,0
0.0292931811086116,1,6027,0
0.00753253228507155,1,6027,0
0.0418474015837308,1,6027,0
0.0184128566968416,1,6027,0
0.0117172724434446,1,6027,0
0.0192498047285162,1,6027,0
0.00753253228507155,1,6027,0
0.00334779212669847,1,6027,0
0.00167389606334923,1,6027,0
0.00251084409502385,1,6027,0
0.0150650645701431,1,6027,0
0.00167389606334923,1,6027,0
0.0778361669457393,1,6027,0
0.00251084409502385,1,6027,0
0.0384996094570323,1,6027,0
0.00167389606334923,1,6027,0
0.0351518173303339,1,6027,0
0.00585863622172231,1,6027,0
0.0426843496154054,1,6027,0
0.000836948031674616,1,6027,0
0.0535646740271754,1,6027,0
0.000836948031674616,1,6027,0
0.0142281165384685,1,6027,0
0.00585863622172231,1,6027,0
0.00585863622172231,1,6027,0
0.000836948031674616,1,6027,0
0.000836948031674616,1,6027,0
0.000836948031674616,1,6027,0
0.000836948031674616,1,6027,0
0.00167389606334923,1,6027,0
0.00334779212669847,1,6027,0
0.00251084409502385,1,6027,0
0.00167389606334923,1,6027,0
0.000836948031674616,1,6027,0
0.0351518173303339,1,6027,0
0.00669558425339693,1,6027,0
0.0159020126018177,1,6027,0
0.00418474015837308,1,6027,0
0.02176064882354,1,6027,0
0.00167389606334923,1,6027,0
0.00920642834842078,1,6027,0
0.00167389606334923,1,6027,0
0.0644449984389455,1,6027,0
0.00334779212669847,1,6027,0
0.0192498047285162,1,6027,0
0.0259453889819131,1,6027,0
0.00251084409502385,1,6027,0
0.00920642834842078,1,6027,0
0.00251084409502385,1,6027,0
0.00251084409502385,1,6027,0
0.00836948031674616,1,6027,0
0.000836948031674616,1,6027,0
0.00920642834842078,1,6027,0
0.00418474015837308,1,6027,0
0.01088032441177,1,6027,0
0.000836948031674616,1,6027,0
0.0125542204751192,1,6027,0
0.00418474015837308,1,6027,0
0.00167389606334923,1,6027,0
0.000836948031674616,1,6027,0
0.00753253228507155,1,6027,0
0.000836948031674616,1,6027,0
0.00669558425339693,1,6027,0
0.00836948031674616,1,6027,0
0.0050216881900477,1,6027,0
0.000836948031674616,1,6027,0
0.00753253228507155,1,6027,0
0.00167389606334923,1,6027,0
0.0050216881900477,1,6027,0
0.0050216881900477,1,6027,0
0.0100433763800954,1,6027,0
0.0225975968552146,1,6027,0
0.0234345448868893,1,6027,0
0.00836948031674616,1,6027,0
0.0292931811086116,1,6027,0
0.00920642834842078,1,6027,0
0.00418474015837308,1,6027,0
0.00334779212669847,1,6027,0
0.00251084409502385,1,6027,0
0.0100433763800954,1,6027,0
0.000836948031674616,1,6027,0
0.00251084409502385,1,6027,0
0.0184128566968416,1,6027,0
0.0125542204751192,1,6027,0
0.00251084409502385,1,6027,0
0.000836948031674616,1,6027,0
0.00334779212669847,1,6027,0
0.028456233076937,1,6027,0
0.0159020126018177,1,6027,0
0.00167389606334923,1,6027,0
0.00167389606334923,1,6027,0
0.00334779212669847,1,6027,0
0.0192498047285162,1,6027,0
0.0142281165384685,1,6027,0
0.0150650645701431,1,6027,0
0.0351518173303339,1,6027,0
0.0359887653620085,1,6027,0
0.0225975968552146,1,6027,0
0.0368257133936831,1,6027,0
0.0100433763800954,1,6027,0
0.000836948031674616,1,6027,0
0.0150650645701431,1,6027,0
0.0301301291402862,1,6027,0
0.0811839590724378,1,6027,0
0.0167389606334923,1,6027,0
0.00585863622172231,1,6027,0
0.0159020126018177,1,6027,0
0.0100433763800954,1,6027,0
0.00920642834842078,1,6027,0
0.00836948031674616,1,6027,0
0.00167389606334923,1,6027,0
0.00585863622172231,1,6027,0
0.00418474015837308,1,6027,0
0.0167389606334923,1,6027,0
0.0334779212669847,1,6027,0
0.0200867527601908,1,6027,0
0.0292931811086116,1,6027,0
0.0267823370135877,1,6027,0
0.00836948031674616,1,6027,0
0.00334779212669847,1,6027,0
0.00669558425339693,1,6027,0
0.0117172724434446,1,6027,0
0.0209237007918654,1,6027,0
0.00585863622172231,1,6027,0
0.0401735055203816,1,6027,0
0.0159020126018177,1,6027,0
0.00167389606334923,1,6027,0
0.000836948031674616,1,6027,0
0.00836948031674616,1,6027,0
