stabilityAverage,FadPlusorMinus,MouseID,cohortID
-0.0845581164124218,1,6025,0
-0.0812528660424645,1,6025,0
0.785398163397448,1,6025,0
-0.129021213218077,1,6025,0
0,1,6025,0
0.016984631557132,1,6025,0
-0.0168400805278157,1,6025,0
-0.0658672724389626,1,6025,0
0.238798173012973,1,6025,0
-0.162452336103506,1,6025,0
-0.0332840818879119,1,6025,0
-0.0564624089944752,1,6025,0
-0.159221621414121,1,6025,0
0,1,6025,0
0,1,6025,0
-0.284252148806262,1,6025,0
-0.108073352150108,1,6025,0
-0.264055891591591,1,6025,0
0.392698873782077,1,6025,0
-0.130991486231222,1,6025,0
-0.239456879109507,1,6025,0
-0.174706220728477,1,6025,0
-0.113596567216265,1,6025,0
0.0523117013984087,1,6025,0
-0.0797508528945319,1,6025,0
-0.122085458399163,1,6025,0
-0.0218635442091,1,6025,0
-0.0154784142665659,1,6025,0
0.785398163397448,1,6025,0
0,1,6025,0
-0.261684910540367,1,6025,0
-0.229022974896225,1,6025,0
0,1,6025,0
-0.0725834965074254,1,6025,0
-0.0313051389773633,1,6025,0
0.144679875754323,1,6025,0
-0.0790729874288748,1,6025,0
-0.123859613916351,1,6025,0
-0.0174633597956152,1,6025,0
0.391086010993114,1,6025,0
0,1,6025,0
-0.163973885510348,1,6025,0
0,1,6025,0
-0.0111759083600382,1,6025,0
0.108088301761621,1,6025,0
0,1,6025,0
0.29510804067801,1,6025,0
0,1,6025,0
0,1,6025,0
-0.0842735509462391,1,6025,0
-0.208804661739693,1,6025,0
0,1,6025,0
-0.0232061226418314,1,6025,0
0,1,6025,0
-0.146280481829484,1,6025,0
0,1,6025,0
0.0202490817859352,1,6025,0
0,1,6025,0
0,1,6025,0
0,1,6025,0
-0.0332840818879119,1,6025,0
0.265082405960357,1,6025,0
0,1,6025,0
0,1,6025,0
0.507623326915437,1,6025,0
0.0655197578552813,1,6025,0
0.0986873133185652,1,6025,0
-0.175068335858025,1,6025,0
0.165666160253924,1,6025,0
-0.188385410609858,1,6025,0
0.135588473924963,1,6025,0
0.392699081698724,1,6025,0
-0.111533314674238,1,6025,0
0.0184774487580688,1,6025,0
-0.12486764124313,1,6025,0
-0.244167028475586,1,6025,0
0.121814795438758,1,6025,0
0.198381640175811,1,6025,0
-0.246581426634756,1,6025,0
0.464875884887777,1,6025,0
0.785398163397448,1,6025,0
-0.368461602194715,1,6025,0
0.334425456557665,1,6025,0
0.33569096667679,1,6025,0
0.0770398916608872,1,6025,0
-0.105050172391617,1,6025,0
-0.0381533188402971,1,6025,0
0.103302352921083,1,6025,0
-0.0525232782005661,1,6025,0
0.216539475450738,1,6025,0
-0.0332840818879119,1,6025,0
-0.101206666944315,1,6025,0
0.467210019355563,1,6025,0
0.250425292398351,1,6025,0
-0.0694805737242395,1,6025,0
0,1,6025,0
0.346295357975747,1,6025,0
-0.10162788159989,1,6025,0
0.297552095984287,1,6025,0
0.0837010202512565,1,6025,0
-0.0493125995408577,1,6025,0
-0.0314318534966143,1,6025,0
-0.0881772998896117,1,6025,0
-0.0665681637758238,1,6025,0
0.308409219703151,1,6025,0
0.247899979497864,1,6025,0
0.443762392705259,1,6025,0
-0.082937570475717,1,6025,0
0.223058901745899,1,6025,0
-0.0633449451905351,1,6025,0
0,1,6025,0
0,1,6025,0
-0.0392994146195135,1,6025,0
0.0844961953198968,1,6025,0
0,1,6025,0
-0.0840217641110924,1,6025,0
0.00160099120195131,1,6025,0
0.175225696994739,1,6025,0
0.383396729256998,1,6025,0
-0.0692024875205592,1,6025,0
0.0053068383793896,1,6025,0
-0.230736304853232,1,6025,0
0.783149638899079,1,6025,0
-0.163730096327384,1,6025,0
-0.158670145535997,1,6025,0
-0.121805868826073,1,6025,0
0.149420279815358,1,6025,0
0.054177018643818,1,6025,0
-0.248395927524913,1,6025,0
0.161353562218423,1,6025,0
-0.268149932758436,1,6025,0
-0.214487233646086,1,6025,0
-0.0366833416001649,1,6025,0
-0.0466330565358493,1,6025,0
0.321727348091064,1,6025,0
0,1,6025,0
-0.0364087419974237,1,6025,0
0.00401304184157888,1,6025,0
-0.180549916707207,1,6025,0
0,1,6025,0
-0.123105279053671,1,6025,0
-0.278145949816155,1,6025,0
-0.249184853855529,1,6025,0
-0.0813462544944486,1,6025,0
-0.107003491305626,1,6025,0
0.0788966549476539,1,6025,0
-0.191633463021409,1,6025,0
0,1,6025,0
0,1,6025,0
0.0490866088231253,1,6025,0
-0.0739915916013667,1,6025,0
0,1,6025,0
0,1,6025,0
-0.143991861416195,1,6025,0
-0.0992573111569576,1,6025,0
0.118494944042432,1,6025,0
-0.210401467298758,1,6025,0
-0.141316199123962,1,6025,0
0.252678231516443,1,6025,0
0,1,6025,0
0,1,6025,0
-0.0361067036513087,1,6025,0
0.45419292114983,1,6025,0
-0.0332840818879119,1,6025,0
-0.156716449502583,1,6025,0
-0.267236458920618,1,6025,0
-0.119582003818746,1,6025,0
0,1,6025,0
0.436916311570448,1,6025,0
-0.0843366416613657,1,6025,0
0.186152019910202,1,6025,0
-0.0661030963880209,1,6025,0
-0.0814890625180582,1,6025,0
0.785398163397448,1,6025,0
-0.0332840818879119,1,6025,0
-0.389517379408848,1,6025,0
0.0206990298176154,1,6025,0
-0.179932038784521,1,6025,0
-0.0821981763951246,1,6025,0
0,1,6025,0
0,1,6025,0
0.346855956828807,1,6025,0
-0.159526802178392,1,6025,0
-0.0332840818879119,1,6025,0
-0.0218635442091,1,6025,0
0,1,6025,0
-0.0129558505324425,1,6025,0
0.392699081698724,1,6025,0
0.421464627653842,1,6025,0
-0.0665681637758238,1,6025,0
0,1,6025,0
0,1,6025,0
0,1,6025,0
0.321176198947124,1,6025,0
0.0287234953082388,1,6025,0
-0.165496366577657,1,6025,0
-0.375137732053979,1,6025,0
-0.0684363133454047,1,6025,0
-0.0398770966292446,1,6025,0
0,1,6025,0
0,1,6025,0
0,1,6025,0
0,1,6025,0
0.157071825497386,1,6025,0
-0.170510916612605,1,6025,0
-6.43815280173682e-05,1,6025,0
-0.152258097719806,1,6025,0
0.285717889145088,1,6025,0
-0.0861183611822787,1,6025,0
-0.10715616630967,1,6025,0
-0.0744357705632291,1,6025,0
-0.0332840818879119,1,6025,0
0,1,6025,0
-0.0486387763816537,1,6025,0
-0.0426855390240029,1,6025,0
0,1,6025,0
0.567204742693478,1,6025,0
0.0693283813201612,1,6025,0
0.0625926955218053,1,6025,0
-0.031229606807654,1,6025,0
-0.0940133251150937,1,6025,0
-0.116207152283855,1,6025,0
-0.22157882793775,1,6025,0
0.021041718892881,1,6025,0
-0.265858840495023,1,6025,0
-0.0373891680500845,1,6025,0
0,1,6025,0
-0.276564028195266,1,6025,0
-0.189932686388887,1,6025,0
0.289939408327467,1,6025,0
-0.238807244306899,1,6025,0
0.0055648941039429,1,6025,0
-0.44389631179745,1,6025,0
-0.0332840818879119,1,6025,0
0.392699081698724,1,6025,0
-0.0641720085373182,1,6025,0
-0.0625263988978535,1,6025,0
0,1,6025,0
-0.0329276599329007,1,6025,0
-0.185927746397985,1,6025,0
-0.115121729737446,1,6025,0
0.140848544168116,1,6025,0
0,1,6025,0
0.00806801990783152,1,6025,0
-0.198019064786397,1,6025,0
0,1,6025,0
-0.0332840818879119,1,6025,0
0,1,6025,0
0.392699081698724,1,6025,0
0,1,6025,0
0.238344426857629,1,6025,0
0.146056384407356,1,6025,0
-0.0368597530583726,1,6025,0
-0.0332840818879119,1,6025,0
-0.19084742314407,1,6025,0
0.145119712259475,1,6025,0
-0.037910574518523,1,6025,0
-0.0332840818879119,1,6025,0
-0.0359760401668296,1,6025,0
-0.0440595581186893,1,6025,0
-0.0662964916033321,1,6025,0
-0.54590507974195,1,6025,0
-0.130437418872238,1,6025,0
0.131533949465159,1,6025,0
-0.160211418054503,1,6025,0
-0.0852687664368907,1,6025,0
-0.0332840818879119,1,6025,0
0,1,6025,0
0,1,6025,0
0.26333205918906,1,6025,0
-0.112429454492466,1,6025,0
0,1,6025,0
-0.0665850370653184,1,6025,0
0,1,6025,0
-0.0332840818879119,1,6025,0
-0.122616364639205,1,6025,0
0,1,6025,0
0.0267840257479759,1,6025,0
0,1,6025,0
-0.0912863176447524,1,6025,0
0.344203738619998,1,6025,0
0.345036731773049,1,6025,0
0.576509634536085,1,6025,0
-0.0978341356632358,1,6025,0
-0.0375173712629432,1,6025,0
0,1,6025,0
0.0167901965130964,1,6025,0
-0.114842319259336,1,6025,0
0.0665365680717405,1,6025,0
-0.168006406453317,1,6025,0
0.172793530745722,1,6025,0
0.341862814932452,1,6025,0
-0.177409415268391,1,6025,0
0.331270329870502,1,6025,0
0.166442302916359,1,6025,0
0.343655919108223,1,6025,0
-0.158146445805676,1,6025,0
-0.0473089133842325,1,6025,0
-0.0568311862091498,1,6025,0
0.293385826076758,1,6025,0
-0.166934913740548,1,6025,0
-0.0765869459036905,1,6025,0
0,1,6025,0
0.00880839581442527,1,6025,0
-0.247316329387346,1,6025,0
0,1,6025,0
-0.0357632107063599,1,6025,0
0,1,6025,0
-0.190371967702237,1,6025,0
-0.0392059499496772,1,6025,0
-0.0332840818879119,1,6025,0
0.471200998440157,1,6025,0
-0.0332840818879119,1,6025,0
-0.110951302056162,1,6025,0
-0.195267033181161,1,6025,0
-0.0850285103618304,1,6025,0
-0.0332840818879119,1,6025,0
0,1,6025,0
-0.0332840818879119,1,6025,0
-0.0864362906484171,1,6025,0
-0.0374114643399833,1,6025,0
0.406916631848563,1,6025,0
-0.199489643840667,1,6025,0
-0.0539810535335037,1,6025,0
0.405283428504999,1,6025,0
0.12057843461408,1,6025,0
0.170574140393811,1,6025,0
0.19349188529882,1,6025,0
-0.213357997375735,1,6025,0
-0.00901338594268111,1,6025,0
-0.106397932648388,1,6025,0
0.111245469142216,1,6025,0
0,1,6025,0
-0.0252907903751879,1,6025,0
0.159576353250704,1,6025,0
-0.275985982776098,1,6025,0
-0.0219323038046074,1,6025,0
-0.0665681637758238,1,6025,0
0.0942494817188927,1,6025,0
0,1,6025,0
-0.048478366316434,1,6025,0
0,1,6025,0
-0.0485714681118325,1,6025,0
0.312537985861323,1,6025,0
-0.120428129526826,1,6025,0
-0.00621029354105691,1,6025,0
-0.180746958529671,1,6025,0
0,1,6025,0
0.379462947059545,1,6025,0
0.304555675996158,1,6025,0
-0.356890112486412,1,6025,0
0,1,6025,0
0.169281471595901,1,6025,0
-0.0299867740052206,1,6025,0
-0.0136514046797539,1,6025,0
-0.294859138132843,1,6025,0
0,1,6025,0
-0.0332840818879119,1,6025,0
-0.231881050574058,1,6025,0
-0.165422178037611,1,6025,0
0,1,6025,0
-0.160676721201088,1,6025,0
0.016348806973727,1,6025,0
0,1,6025,0
-0.101696460679432,1,6025,0
0.132536616304739,1,6025,0
-0.0526808304191798,1,6025,0
-0.0332840818879119,1,6025,0
0.182469293725937,1,6025,0
0.785398163397448,1,6025,0
0.155280300049347,1,6025,0
0,1,6025,0
-0.0465081719781504,1,6025,0
-0.0332840818879119,1,6025,0
-0.246078125596737,1,6025,0
0.0303538351018958,1,6025,0
-0.163022020900734,1,6025,0
0.392699081698724,1,6025,0
-0.0665681637758238,1,6025,0
-0.187259265696897,1,6025,0
0.607824173664218,1,6025,0
-0.086369518918125,1,6025,0
0.115991769243788,1,6025,0
-0.168989626399178,1,6025,0
0,1,6025,0
-0.222773876445674,1,6025,0
-0.070524480657043,1,6025,0
0.27126926709285,1,6025,0
-0.0992117859704431,1,6025,0
-0.0984164415694372,1,6025,0
-0.0596966679311022,1,6025,0
0.128617789336511,1,6025,0
0.155437493383065,1,6025,0
0.00667078559613099,1,6025,0
0.125155708887381,1,6025,0
-0.118719403363713,1,6025,0
0.0527289891295207,1,6025,0
0.146604050626582,1,6025,0
0,1,6025,0
0.105432220311601,1,6025,0
0,1,6025,0
0.190112580402193,1,6025,0
0,1,6025,0
0,1,6025,0
-0.181758130337077,1,6025,0
0,1,6025,0
0,1,6025,0
0.389260920569173,1,6025,0
0.0108048879360951,1,6025,0
